grid,case,amplitude,time,chi,delta_chi,predicted_delta_chi,delta_cycles,predicted_cycles,local_a,local_invariant,delta_density,predicted_density
fine,double,0.008,56.1,-0.0003955713571139469,-2.3196783919708294e-09,-2.329051031198946e-09,-5.934087554233396e-07,-5.98210205700876e-07,6.149082173774562e-07,1.627314061306741e-11,-9.081340683558814e-06,-9.064647296691924e-06
fine,double,0.008,56.2,-0.0003573415322935955,-2.479910915292524e-09,-2.491535220859021e-09,-5.803423560118276e-07,-5.851720098159076e-07,2.787467457729681e-07,1.4592881117584568e-11,-1.1173745286807701e-05,-1.1162192901822375e-05
fine,double,0.008,56.300000000000004,-0.00031850301185732294,-2.62661873409167e-09,-2.6404902103902317e-09,-5.679777486765824e-07,-5.72821977797187e-07,-1.0907875553571028e-07,7.971310428549872e-12,-1.2684441824672987e-05,-1.267879274744782e-05
fine,double,0.008,56.4,-0.00027912195218242027,-2.75938719020586e-09,-2.775490608906227e-09,-5.571959606347357e-07,-5.620470516080718e-07,-4.337414356634669e-07,1.6087848328873998e-11,-1.3545984078766615e-05,-1.3546790328825183e-05
fine,double,0.008,56.5,-0.00023926543436218132,-2.8783976559676114e-09,-2.8967073272965164e-09,-5.484925861994694e-07,-5.53342476627552e-07,-7.4181195033843e-07,6.161059722163173e-12,-1.3723641351881533e-05,-1.3731069895975892e-05
fine,double,0.008,56.6,-0.00019900134981714433,-2.9843014247949926e-09,-3.004783151048303e-09,-5.419987626088179e-07,-5.468441102675362e-07,-1.0696471394303248e-06,9.339635354142367e-12,-1.3216533727433699e-05,-1.3230397606043437e-05
fine,double,0.008,56.7,-0.00015839828450204185,-3.07807115418942e-09,-3.1006818601067693e-09,-5.375583837155593e-07,-5.423973580090266e-07,-1.3176023290794642e-06,8.193095536591324e-12,-1.205726485342673e-05,-1.207713148174011e-05
fine,double,0.008,56.800000000000004,-0.00011752540191488372,-3.1608341248876405e-09,-3.185524469799498e-09,-5.348194172460702e-07,-5.396516549017124e-07,-1.6082016036723365e-06,4.0533560854038175e-12,-1.0310191962181747e-05,-1.0335232073953067e-05
fine,double,0.008,56.9,-7.645232512679187e-05,-3.233711905425941e-09,-3.2604266030519315e-09,-5.33339357292332e-07,-5.38166702121503e-07,-1.8441991568853861e-06,8.787854199401271e-12,-8.067564660763082e-06,-8.096782578062848e-06
fine,double,0.008,57.0,-3.524901804144213e-05,-3.297671515305363e-09,-3.326350574210413e-09,-5.326924635688793e-07,-5.375165879188913e-07,-2.06579997236334e-06,3.01845353052011e-12,-5.445000951564971e-06,-5.477160524279669e-06
fine,double,0.008,57.1,6.014333898466716e-06,-3.353403810128883e-09,-3.3839840427689974e-09,-5.325553502806353e-07,-5.373787231422841e-07,-2.2995108770883296e-06,4.648052374916911e-12,-2.575391314318942e-06,-2.6091099573525564e-06
fine,double,0.008,57.2,4.7267443346157624e-05,-3.4012401322109265e-09,-3.4336547879695206e-09,-5.327720492457727e-07,-5.375968096600251e-07,-2.4712886874929563e-06,3.89547383018494e-12,3.978270251003835e-07,3.639510728194024e-07
fine,double,0.008,57.300000000000004,8.84400408185889e-05,-3.4411078051556137e-09,-3.4752880303088593e-09,-5.3338211242873e-07,-5.382106077441204e-07,-2.6714514723109457e-06,1.8675452864726204e-12,3.327651774576168e-06,3.295087529047204e-06
fine,double,0.008,57.4,0.00012946199438743956,-3.4725347594155923e-09,-3.5084091623667125e-09,-5.3461548743051e-07,-5.394492827544123e-07,-2.8289376382571906e-06,3.8464842475624825e-12,6.071000031138141e-06,6.041078830282028e-06
fine,double,0.008,57.5,0.00017026342909295686,-3.4946971431601935e-09,-3.53219112322942e-09,-5.368478387528093e-07,-5.416896251392977e-07,-2.976277989542764e-06,1.2947651531017643e-12,8.495434990818396e-06,8.469404946828832e-06
fine,double,0.008,57.6,0.00021077484588038833,-3.506505824254786e-09,-3.5455420342002646e-09,-5.405321678513791e-07,-5.45384559722324e-07,-3.124391843000516e-06,1.9438646331283105e-12,1.0485719543762428e-05,1.0464605764932897e-05
fine,double,0.008,57.7,0.0002509272398635745,-3.5067285846499853e-09,-3.547225460995918e-09,-5.461049780087273e-07,-5.509710285662918e-07,-3.233601596269694e-06,1.3675788496038349e-12,1.1949159397062203e-05,1.1933745642619149e-05
fine,double,0.008,57.800000000000004,0.0002906522177250342,-3.494131467507173e-09,-3.536003145574694e-09,-5.538829834884304e-07,-5.587689640610617e-07,-3.3548438331587574e-06,7.887141268367265e-13,1.2819898726923462e-05,1.2810721187361067e-05
fine,double,0.008,57.9,0.00032988211406383643,-3.4676329838155898e-09,-3.510788112515888e-09,-5.63972249710722e-07,-5.688841712002303e-07,-3.445106113657272e-06,1.1193736142088554e-12,1.3061930450697368e-05,1.3059161597833879e-05
fine,double,0.008,58.0,0.00036855010650629303,-3.4264542173641915e-09,-3.470795213477083e-09,-5.761811189949407e-07,-5.811283332495695e-07,-3.5328144785135867e-06,4.252745408097226e-13,1.2670323624175417e-05,1.2673906455364722e-05
fine,double,0.008,58.1,0.00040659032939553653,-3.3702531880737407e-09,-3.415676260692501e-09,-5.89973405799554e-07,-5.949672931069852e-07,-3.6067751272050828e-06,6.360640474261968e-13,1.167137462343426e-05,1.168087322398877e-05
fine,double,0.008,58.2,0.0004439379858781096,-3.2992334119677155e-09,-3.3456278238986213e-09,-6.044542790173967e-07,-6.095065024587415e-07,-3.6667417460628393e-06,2.045638022012038e-13,1.0120691999349063e-05,1.0135430691798008e-05
fine,double,0.008,58.300000000000004,0.00048052945820645595,-3.2142134563195417e-09,-3.2614618777695957e-09,-6.183934859618799e-07,-6.235187449695811e-07,-3.7237133591576645e-06,3.107567096879881e-13,8.10030737041778e-06,8.119380056891926e-06
fine,double,0.008,58.4,0.0005163024160765076,-3.116652954812671e-09,-3.164631994069898e-09,-6.303016794595956e-07,-6.355143187600659e-07,-3.758041934013979e-06,6.756278659881939e-14,5.714365882480976e-06,5.736595490465987e-06
fine,double,0.008,58.5,0.0005511959228194889,-3.008630451760766e-09,-3.0572111035767016e-09,-6.385376231813476e-07,-6.438504036375435e-07,-3.8011978700386326e-06,1.2614701594370977e-14,3.083551155858011e-06,3.1077277422951986e-06
fine,double,0.008,58.6,0.0005851505392678981,-2.8927713472239394e-09,-2.9418204536191114e-09,-6.414438161480888e-07,-6.468708414564849e-07,-3.8143524329439815e-06,9.926588975699201e-14,3.393506049498285e-07,3.640903091011221e-07
fine,double,0.008,58.7,0.000618108425115204,-2.772131218694608e-09,-2.8215128584380307e-09,-6.375150542129912e-07,-6.430645348299218e-07,-3.8367774965760535e-06,1.6264610185419378e-14,-2.382873309558775e-06,-2.3589165554484425e-06
fine,double,0.008,58.800000000000004,0.0006500134375906004,-2.650040129502894e-09,-2.6996169615724728e-09,-6.255502129160289e-07,-6.312286909316401e-07,-3.84556687033028e-06,1.1162223506465526e-13,-4.950341349174714e-06,-4.928428039017628e-06
fine,double,0.008,58.9,0.00068081122727117,-2.52991642273135e-09,-2.579552135151483e-09,-6.048099996035869e-07,-6.106201306773763e-07,-3.834726667695725e-06,-2.1856473427086134e-14,-7.239283141502462e-06,-7.220639720437925e-06
fine,double,0.008,59.0,0.0007104493308558997,-2.4150655460923945e-09,-2.4646258816232723e-09,-5.751427145395781e-07,-5.810802451365722e-07,-3.847118138696099e-06,-1.5877512937931345e-13,-9.141172799154162e-06,-9.126737824027082e-06
fine,double,0.008,59.1,0.000738877260731988,-2.308472389698883e-09,-2.3578274253420015e-09,-5.370622714667175e-07,-5.431199474835371e-07,-3.813851979740384e-06,-1.0852006731253273e-13,-1.0567464456157083e-05,-1.0558030124543076e-05
fine,double,0.008,59.2,0.0007660465911653896,-2.2126055690321195e-09,-2.261631408913559e-09,-4.917875748524904e-07,-4.979524499825234e-07,-3.8081430572089506e-06,4.2721841892377964e-13,-1.145401985536143e-05,-1.145010449029257e-05
fine,double,0.008,59.300000000000004,0.0007919110409561175,-2.129246027974055e-09,-2.1778254411498212e-09,-4.4121612778776336e-07,-4.474703323097161e-07,-3.784595236366006e-06,1.66881649007564e-14,-1.1763851655577362e-05,-1.1765637951801803e-05
fine,double,0.008,59.4,0.0008164265524060418,-2.059350037936572e-09,-2.107374028869675e-09,-3.8783731168962976e-07,-3.941624260322433e-07,-3.7387785775187456e-06,2.0107933501590203e-13,-1.1488469151665903e-05,-1.1495942404300838e-05
fine,double,0.008,59.5,0.0008395513664538395,-2.0029606546479242e-09,-2.050328711224718e-09,-3.346034327615406e-07,-3.4097553397217123e-07,-3.731619537457088e-06,-1.6213181872732574e-13,-1.0648276850822036e-05,-1.066106126220694e-05
fine,double,0.008,59.6,0.0008612460938419369,-1.9591721627182715e-09,-2.0057920199109807e-09,-2.8473292792886926e-07,-2.91131298896112e-07,-3.6665196850329044e-06,-1.9029519389114379e-13,-9.2909215041459e-06,-9.308410987312989e-06
fine,double,0.008,59.7,0.0008814737821921391,-1.926151040640249e-09,-1.9719388290527927e-09,-2.415030090712071e-07,-2.479068391487951e-07,-3.639800063804558e-06,1.060482781435365e-12,-7.488805122024544e-06,-7.5101977353245005e-06
fine,double,0.008,59.800000000000004,0.0009001999788729942,-1.9012165006389303e-09,-1.946095103221415e-09,-2.0800934200692726e-07,-2.1440117453681003e-07,-3.597986766115435e-06,-5.9090468455944e-14,-5.335315878318703e-06,-5.3595554789347915e-06
fine,double,0.008,59.9,0.000917392789558012,-1.8809724960325985e-09,-1.924870694958159e-09,-1.8693340234724468e-07,-1.9330193345371874e-07,-3.527013261359744e-06,3.32307519756538e-13,-2.9397855652035787e-06,-2.965752730412544e-06
fine,double,0.008,60.0,0.0009330229323802604,-1.8614876349338713e-09,-1.9043384557508735e-09,-1.8033267819337934e-07,-1.8667111902934384e-07,-3.5082951753834598e-06,-5.733882242266093e-15,-4.22216688278354e-07,-4.486871974585465e-07
fine,double,0.008,60.1,0.0009470637876018298,-1.8385109963299853e-09,-1.8802496928489027e-09,-1.8946244485714192e-07,-1.95772115203217e-07,-3.425243168467556e-06,-1.9456435607412993e-13,2.0928547312948353e-06,2.0671447260818034e-06
fine,double,0.008,60.2,0.0009594914427258373,-1.8077109283217915e-09,-1.8482731537703575e-09,-2.146552356915888e-07,-2.2094601232594515e-07,-3.382912768660966e-06,1.5701580490499277e-12,4.482545648221148e-06,4.458753259946263e-06
fine,double,0.008,60.300000000000004,0.00097028473298834,-1.7649229250380621e-09,-1.804242847631707e-09,-2.5526678001205243e-07,-2.615537640802734e-07,-3.333924907318577e-06,-1.3878246782291905e-13,6.631416302194104e-06,6.610663018166657e-06
fine,double,0.008,60.4,0.0009794252771754637,-1.7063916974303234e-09,-1.744400190213188e-09,-3.0968218835617e-07,-3.1598927515768003e-07,-3.2474137255398486e-06,2.6911308038612583e-13,8.437261621141445e-06,8.420483206898843e-06
fine,double,0.008,60.5,0.000986897508719089,-1.6289918214253823e-09,-1.6656152871394196e-09,-3.7540330380308703e-07,-3.8175895478058757e-07,-3.22196371497214e-06,2.777753693062951e-13,9.81581239078988e-06,9.803731658798371e-06
fine,double,0.008,60.6,0.0009926887020315297,-1.5304149312850984e-09,-1.5655739676420227e-09,-4.491947270345608e-07,-4.556309782962516e-07,-3.1331449185204325e-06,-1.3782745641428214e-13,1.0704615199363943e-05,1.0697780367757011e-05
fine,double,0.008,60.7,0.000996788994044995,-1.4093104415673768e-09,-1.4429195491360565e-09,-5.272839441861332e-07,-5.338362543141385e-07,-3.0797399679578983e-06,1.7301475702868752e-12,1.1066006269766504e-05,1.1064644799143874e-05
fine,double,0.008,60.800000000000004,0.0009991914009274902,-1.2653728147758725e-09,-1.2973401805495612e-09,-6.056070878832935e-07,-6.123086287336081e-07,-3.030985275965772e-06,-1.928786122429785e-13,1.0888430639011126e-05,1.0892551462972104e-05
fine,double,0.008,60.9,0.000999891829951866,-1.0993691870481853e-09,-1.1295972249987977e-09,-6.800670778446094e-07,-6.869509775148186e-07,-2.9382663717451234e-06,1.1645637788990475e-13,1.0186865904926456e-05,1.0196211497491867e-05
fine,double,0.008,61.0,0.000998889086499004,-9.131064931944266e-10,-9.414929740079029e-10,-7.468057067328773e-07,-7.538978336801988e-07,-2.9084489610920738e-06,5.809014234448244e-13,9.001750416737231e-06,9.015781132010074e-06
fine,double,0.008,61.1,0.0009961848761806597,-7.09340363140229e-10,-7.357797501503196e-10,-8.024420929834164e-07,-8.097646659409696e-07,-2.82338202162632e-06,-6.290376738037277e-14,7.3965923642616005e-06,7.414606582019753e-06
fine,double,0.008,61.2,0.000991783802073365,-4.91631375800633e-10,-5.160168924766526e-10,-8.442945421628498e-07,-8.518604389483618e-07,-2.7634094629419793e-06,1.5144671458808612e-12,5.454787939451755e-06,5.4758479197293445e-06
fine,double,0.008,61.300000000000004,0.000985693357057822,-2.6415836727224085e-10,-2.863839819340086e-10,-8.705327403272779e-07,-8.783459359969563e-07,-2.7185579972892864e-06,-1.7212240608186461e-13,3.2751261206387383e-06,3.298191306212602e-06
fine,double,0.008,61.4,0.0009779239112682524,-3.14992769281236e-11,-5.146231255535709e-11,-8.802767475851955e-07,-8.883349790709351e-07,-2.6282078188129164e-06,1.4290999437762284e-14,9.668878362401045e-07,9.908341281410511e-07
fine,double,0.008,61.5,0.0009684886946562389,2.0160524129026608e-10,1.8400193473560063e-10,-8.736351093413397e-07,-8.819226684763318e-07,-2.595059622824417e-06,7.545322943995457e-13,-1.355622569754189e-06,-1.3319692454372008e-06
fine,double,0.008,61.6,0.0009574037746884447,4.30493572430371e-10,4.1533898024057374e-10,-8.516489435589694e-07,-8.601463129203917e-07,-2.5198493173865897e-06,-1.2582858050771026e-14,-3.5788013532656038e-06,-3.5565425006749283e-06
fine,double,0.008,61.7,0.0009446880292001397,6.508135759909078e-10,6.381862788809231e-10,-8.162058752329005e-07,-8.248839085689617e-07,-2.4582816617859895e-06,1.0835724968596876e-12,-5.595158002025258e-06,-5.575352323796353e-06
fine,double,0.008,61.800000000000004,0.0009303631144382589,8.587291779353287e-10,8.48695924931201e-10,-7.698691928241126e-07,-7.786938384902861e-07,-2.417896924494806e-06,-6.78314469056475e-14,-7.308633947600285e-06,-7.292165869978048e-06
fine,double,0.008,61.9,0.0009144534283382432,1.0510933831208574e-09,1.0437069505527634e-09,-7.156817117926638e-07,-7.246175766456845e-07,-2.3369521421735952e-06,1.1143703694868308e-14,-8.639036226942842e-06,-8.626631741876447e-06
fine,double,0.008,62.0,0.0008969860690860547,1.2255742689150709e-09,1.220872958436904e-09,-6.569500962372117e-07,-6.65955812191219e-07,-2.3014189216153805e-06,7.076866321085088e-13,-9.525848302160966e-06,-9.51802393273971e-06
fine,double,0.008,62.1,0.0008779907890325363,1.3807326647036905e-09,1.3787393886777833e-09,-5.969970560841028e-07,-6.060366530992418e-07,-2.238471358353305e-06,1.3223846528288839e-14,-9.930939634750224e-06,-9.927947773169317e-06
fine,double,0.008,62.2,0.0008574999440340759,1.5160447637942512e-09,1.516767101000818e-09,-5.389616116459683e-07,-5.47997632381385e-07,-2.1806918549509017e-06,6.587490084289045e-13,-9.8400877736049e-06,-9.841989100230466e-06
fine,double,0.008,62.300000000000004,0.0008355484383069804,1.6318721123747063e-09,1.6353028696277676e-09,-4.855907132913378e-07,-4.945911192824697e-07,-2.143428517944028e-06,5.529664637883593e-14,-9.26355495023401e-06,-9.270108611854217e-06
fine,double,0.008,62.4,0.0008121736648936438,1.7293830175410876e-09,1.7355008330845561e-09,-4.390935856105946e-07,-4.480317394732218e-07,-2.0764989847434582e-06,6.353294574823889e-14,-8.235085594332503e-06,-8.245866563736776e-06
fine,double,0.008,62.5,0.0007874154418481392,1.8104302646881204e-09,1.8192012482037172e-09,-4.01038903617074e-07,-4.098934418557135e-07,-2.0403978829402927e-06,4.836763281410107e-13,-6.810164911996708e-06,-6.824537907713361e-06
fine,double,0.008,62.6,0.0007613159442589893,1.8773972378875042e-09,1.888776136805035e-09,-3.7230392705486944e-07,-3.810591711993655e-07,-1.988777611428069e-06,4.3253229277563503e-14,-5.062987743720271e-06,-5.080108560513294e-06
fine,double,0.008,62.7,0.000733919632236156,1.933020576396459e-09,1.946952662932141e-09,-3.530791872642109e-07,-3.61727717057097e-07,-1.9399493579221843e-06,3.732110715012503e-13,-3.0825123118471964e-06,-3.1014831856848136e-06
fine,double,0.008,62.800000000000004,0.0007052731749954987,1.9802030903686915e-09,1.996626139156821e-09,-3.429311506111573e-07,-3.5146956912342496e-07,-1.9040317203228294e-06,1.0602035533183198e-13,-9.681961801177863e-07,-9.87958226910182e-07
fine,double,0.008,62.9,0.0006754253711834489,2.021829152015764e-09,2.0406751274120944e-09,-3.408948927831151e-07,-3.4932566369862553e-07,-1.8526410444220099e-06,1.2112080188317913e-13,1.1752859120361947e-06,1.1557729654730415e-06
fine,double,0.008,63.0,0.0006444270655881293,2.060593539006915e-09,2.0817899354813566e-09,-3.456089899295444e-07,-3.539384000733781e-07,-1.8190313095920354e-06,2.2579451990069926e-13,3.242995064489662e-06,3.2247465109744743e-06
fine,double,0.008,63.1,0.0006123310623871415,2.0988530315861967e-09,2.122324879840942e-09,-3.554625959919096e-07,-3.63699684596131e-07,-1.7754852376940216e-06,7.522907847071806e-14,5.134877859469533e-06,5.1188990346340795e-06
fine,double,0.008,63.2,0.0005791920350919826,2.1385120370495322e-09,2.1641825587469836e-09,-3.687485345332104e-07,-3.769045861646061e-07,-1.739533702015993e-06,2.233618715700054e-13,6.760780886794215e-06,6.747875583241996e-06
fine,double,0.008,63.300000000000004,0.0005450664333424515,2.1809439444296294e-09,2.208735728097085e-09,-3.8380958559407553e-07,-3.91895900052737e-07,-1.7041121013487e-06,6.079523234362751e-14,8.044415804819849e-06,8.035307933808552e-06
fine,double,0.008,63.4,0.0005100123867174521,2.2269545233485205e-09,2.2567899264524928e-09,-3.991598528322473e-07,-4.071881281161464e-07,-1.6665894277970592e-06,1.805171474105352e-13,8.927217655663178e-06,8.92241746616171e-06
fine,double,0.008,63.5,0.00047408960572340456,2.2767854944037366e-09,2.3085868042668842e-09,-4.1358298414003286e-07,-4.2156283182024746e-07,-1.6394068638376092e-06,5.0547320869763425e-14,9.370856155932472e-06,9.37063448145404e-06
fine,double,0.008,63.6,0.0004373592801266426,2.3301562900881166e-09,2.3638454647712132e-09,-4.2618764221424476e-07,-4.3412842675965016e-07,-1.5998685506939626e-06,5.697305198241405e-14,9.358784021196165e-06,9.363261907106462e-06
fine,double,0.008,63.7,0.00039988397479837453,2.3863380775005112e-09,2.421836675607112e-09,-4.364352469090705e-07,-4.4434328500145057e-07,-1.578444291146462e-06,1.495323358702487e-13,8.897043212052758e-06,8.906042943035062e-06
fine,double,0.008,63.800000000000004,0.0003617275232418718,2.4442541296629434e-09,2.4814825642215496e-09,-4.4412215904096874e-07,-4.520033536408053e-07,-1.5444184830903365e-06,-1.1811376800690945e-15,8.013408875906514e-06,8.026582949126243e-06
