case,time,actual_cycles,second_cycles,fourth_cycles,actual_a,predicted_a
base-broad,6.6000000000000005,0.0,1.9666398153308446e-143,1.966639815330816e-143,1.3264592231989137e-131,-1.2714363928300965e-127
base-broad,6.625,0.0,7.8666422120095065e-143,7.86664221200939e-143,5.005257895392671e-131,-4.453170654025506e-127
base-broad,6.65,0.0,3.1246539773790994e-142,3.1246539773790517e-142,1.8779854542390866e-130,-1.5511789258765914e-126
base-broad,6.675,0.0,1.2325434831282806e-141,1.2325434831282613e-141,7.006617659790289e-130,-5.373889514152442e-126
base-broad,6.7,0.0,4.8286787816660973e-141,4.8286787816660204e-141,2.5995134624838294e-129,-1.8516806345024332e-125
base-broad,6.7250000000000005,0.0,1.8789550619412747e-140,1.8789550619412441e-140,9.590914344915691e-129,-6.346145105602524e-125
base-broad,6.75,0.0,7.262751734945228e-140,7.262751734945107e-140,3.5190779579407886e-128,-2.1633975741268116e-124
base-broad,6.775,0.0,2.7887913936568485e-139,2.788791393656801e-139,1.2841482216496154e-127,-7.336024776026173e-124
base-broad,6.8,0.0,1.0638805762418461e-138,1.0638805762418276e-138,4.6605276222718125e-127,-2.4745649476908884e-123
base-broad,6.825,0.0,4.032390127629627e-138,4.032390127629555e-138,1.6823051521026153e-126,-8.303589490234118e-123
base-broad,6.8500000000000005,0.0,1.5186395330523744e-137,1.5186395330523468e-137,6.040044443137037e-126,-2.771896353003158e-122
base-broad,6.875,0.0,5.683266336203048e-137,5.683266336202942e-137,2.1570335577410588e-125,-9.20549596352795e-122
base-broad,6.9,0.0,2.11358717032069e-136,2.11358717032065e-136,7.662502714382222e-125,-3.041524379290458e-121
base-broad,6.925,0.0,7.811743487334044e-136,7.811743487333892e-136,2.707676318602278e-124,-9.998249437883633e-121
base-broad,6.95,0.0,2.8695078348148764e-135,2.8695078348148195e-135,9.518103918436604e-124,-3.270089766611622e-120
base-broad,6.9750000000000005,0.0,1.0476680137090488e-134,1.0476680137090276e-134,3.328486397340912e-123,-1.0641742534386333e-119
base-broad,7.0,0.0,3.8020800102505663e-134,3.802080010250487e-134,1.1579789761755558e-122,-3.4458577886554606e-119
base-broad,7.025,0.0,1.371588701269241e-133,1.3715887012692119e-133,4.0079919453535255e-122,-1.1102671454378138e-118
base-broad,7.05,0.0,4.918750145802696e-133,4.918750145802589e-133,1.3801931175878331e-121,-3.5597296263224347e-118
base-broad,7.075,0.0,1.7536235551572082e-132,1.753623555157169e-132,4.728834821079475e-121,-1.135741825800258e-117
base-broad,7.1000000000000005,0.0,6.215708998490282e-132,6.21570899849014e-132,1.6120702513148893e-120,-3.606025991538479e-117
base-broad,7.125,0.0,2.1904789246106493e-131,2.1904789246105985e-131,5.468187857802759e-120,-1.1394049598586319e-116
base-broad,7.15,0.0,7.675425748307628e-131,7.675425748307446e-131,1.845637866897434e-119,-3.5829489782358644e-116
base-broad,7.175,0.0,2.67424540447521e-130,2.674245404475145e-130,6.198790704899588e-119,-1.1213198383357518e-115
base-broad,7.2,0.0,9.265211958206416e-130,9.265211958206187e-130,2.0717556666334893e-118,-3.4926712148061824e-115
base-broad,7.2250000000000005,0.0,3.192157132779042e-129,3.192157132778961e-129,6.890562882722786e-118,-1.0827745300975682e-114
base-broad,7.25,0.0,1.0937221895956886e-128,1.0937221895956603e-128,2.2807035977634322e-117,-3.341051371223327e-114
base-broad,7.275,0.0,3.726853293618276e-128,3.7268532936181775e-128,7.512668336359922e-117,-1.0261375930859077e-113
base-broad,7.3,0.0,1.2630145284575446e-127,1.2630145284575103e-127,2.4628837168147513e-116,-3.137023383866792e-113
base-broad,7.325,0.0,4.2571902689438285e-127,4.257190268943711e-127,8.035832679717014e-116,-9.546229640353765e-113
base-broad,7.3500000000000005,0.0,1.4272628888859014e-126,1.427262888885861e-126,2.609564166139254e-115,-2.891745564366829e-112
base-broad,7.375,0.0,4.7595760904821135e-126,4.7595760904819764e-126,8.434665978871554e-115,-8.7199569108233e-112
base-broad,7.4,0.0,1.578820736663945e-125,1.5788207366638985e-125,2.7135834230813715e-114,-2.617619437991472e-111
base-broad,7.425,-2.1505735164662563e-18,5.209717309636668e-125,5.209717309636511e-125,8.689730015019654e-114,-7.82254909134212e-111
base-broad,7.45,0.0,1.7101276084704455e-124,1.7101276084703928e-124,2.76993460359872e-113,-2.3272942337539525e-110
base-broad,7.4750000000000005,0.0,5.584597045651814e-124,5.5845970456516385e-124,8.78911320764272e-113,-6.89329634151133e-110
base-broad,7.5,0.0,1.8143446341745306e-123,1.8143446341744725e-123,2.77616305839145e-112,-2.0327622584024903e-109
base-broad,7.525,0.0,5.864455900126707e-123,5.864455900126515e-123,8.729335600192808e-112,-5.968173068055241e-109
base-broad,7.55,0.0,1.885952608899768e-122,1.8859526088997047e-122,2.732533738815521e-111,-1.7446265508991386e-108
base-broad,7.575,0.0,6.034534730758426e-122,6.03453473075822e-122,8.515491028262285e-111,-5.0778601805776476e-108
base-broad,7.6000000000000005,0.0,1.921238924469334e-121,1.9212389244692669e-121,2.6419540382040904e-110,-1.4715906088143296e-107
base-broad,7.625,0.0,6.086363621986476e-121,6.086363621986258e-121,8.160629910477085e-110,-4.246508298723153e-107
base-broad,7.65,0.0,1.918613399948961e-120,1.918613399948891e-120,2.509668262693511e-109,-1.2201864952924197e-106
base-broad,7.675,0.0,6.018441043386151e-120,6.018441043385927e-120,7.684478515593779e-109,-3.491243671861862e-106
base-broad,7.7,0.0,1.87871621643104e-119,1.8787162164309684e-119,2.34276675575095e-108,-9.947275338518588e-106
base-broad,7.7250000000000005,0.0,5.836230764418856e-119,5.836230764418629e-119,7.111664952437608e-108,-2.8223335851181312e-105
base-broad,7.75,0.0,1.8043096704262486e-118,1.804309670426177e-118,2.1495720695643218e-107,-7.974488728860422e-105
base-broad,7.775,0.0,5.551496818462461e-118,5.551496818462237e-118,6.469668340363562e-107,-2.243869545766758e-104
base-broad,7.8,0.0,1.6999743143031265e-117,1.699974314303056e-117,1.9389740654632498e-106,-6.287853853472971e-104
base-broad,7.825,0.0,5.181082693298252e-117,5.181082693298033e-117,5.786721006561453e-106,-1.7547977057314556e-103
base-broad,7.8500000000000005,0.0,1.571654404842098e-116,1.57165440484203e-116,1.7197849047434479e-105,-4.87731767483887e-103
base-broad,7.875,0.0,4.7453060824013045e-116,4.7453060824010954e-116,5.089875338360811e-105,-1.3501246136349414e-102
base-broad,7.9,0.0,1.42611370710072e-115,1.4261137071006556e-115,1.500174790737304e-104,-3.7223296155224055e-102
base-broad,7.925,0.0,4.266175813983624e-115,4.266175813983428e-115,4.4034033182197265e-104,-1.0221465654561466e-101
base-broad,7.95,0.0,1.2703686523989704e-114,1.2703686523989109e-114,1.2872326115781933e-103,-2.7956189777373433e-101
base-broad,7.9750000000000005,0.0,3.765639982296225e-114,3.765639982296044e-114,3.7476373072168157e-103,-7.615846956484684e-101
base-broad,8.0,0.0,1.1111616732100271e-113,1.1111616732099729e-113,1.086675594209989e-102,-2.0665346593543555e-100
base-broad,8.025,0.0,3.2640469519517945e-113,3.264046951951632e-113,3.1382960266103307e-102,-5.585475409759332e-100
base-broad,8.05,0.0,9.54525050844231e-113,9.545250508441824e-113,9.0271204044143e-102,-1.5037621153475038e-99
base-broad,8.075,0.0,2.778951711962919e-112,2.7789517119627744e-112,2.58627978927022e-101,-4.032813409063634e-99
base-broad,8.1,0.0,8.05467835640375e-112,8.054678356403322e-112,7.380439700286703e-101,-1.0773465600044841e-98
base-broad,8.125,0.0,2.3243396210409876e-111,2.3243396210408616e-111,2.097871353931838e-100,-2.86701012189362e-98
base-broad,8.15,0.0,6.677988260066986e-111,6.677988260066617e-111,5.939839266372957e-100,-7.600419582774067e-98
base-broad,8.175,0.0,1.9102788207394795e-110,1.9102788207393717e-110,1.6752476084523835e-99,-2.007189455718149e-97
base-broad,8.2,0.0,5.440804666645045e-110,5.440804666644732e-110,4.7065313546409655e-99,-5.280674437782722e-97
base-broad,8.225,0.0,1.5429606687600348e-109,1.542960668759944e-109,1.3171936209578068e-98,-1.3840388353131575e-96
base-broad,8.25,0.0,4.356942954437041e-109,4.356942954436779e-109,3.6722647689300985e-98,-3.6138697736524233e-96
base-broad,8.275,0.0,1.2250505376431894e-108,1.2250505376431144e-108,1.0199126218209055e-97,-9.400899156019983e-96
base-broad,8.3,0.0,3.429895885330552e-108,3.429895885330338e-108,2.8219244656592003e-97,-2.4363862706388502e-95
base-broad,8.325,0.0,9.562517195709915e-108,9.562517195709305e-108,7.778394844359998e-97,-6.29085639892493e-95
base-broad,8.35,0.0,2.6548336590995385e-107,2.6548336590993657e-107,2.136020562229831e-96,-1.618330212406254e-94
base-broad,8.375,0.0,7.33982163663988e-107,7.339821636639392e-107,5.843866686273094e-96,-4.1478682409939094e-94
base-broad,8.4,0.0,2.0208123742197294e-106,2.0208123742195924e-106,1.5928801535999993e-95,-1.059228676456181e-93
base-broad,8.425,0.0,5.540740935912832e-106,5.540740935912449e-106,4.3257583853327216e-95,-2.695056195768426e-93
base-broad,8.45,0.0,1.5129341166863723e-105,1.5129341166862656e-105,1.1704318183231508e-94,-6.832276074036965e-93
base-broad,8.475,0.0,4.114256330566214e-105,4.114256330565917e-105,3.15531670892457e-94,-1.72579200708178e-92
base-broad,8.5,0.0,1.1142703103521606e-104,1.1142703103520786e-104,8.475414907254962e-94,-4.343529220253875e-92
base-broad,8.525,0.0,3.0055659950462006e-104,3.005565995045975e-104,2.268340640857484e-93,-1.0892657990188643e-91
base-broad,8.55,0.0,8.074338984257176e-104,8.074338984256559e-104,6.0491300816498894e-93,-2.7218687506428324e-91
base-broad,8.575000000000001,0.0,2.1604344023647893e-103,2.1604344023646207e-103,1.607396037037811e-92,-6.777161359212311e-91
base-broad,8.6,0.0,5.757538825490332e-103,5.757538825489874e-103,4.25604377542004e-92,-1.6814374568182616e-90
base-broad,8.625,0.0,1.5282786133954208e-102,1.5282786133952966e-102,1.1229239259077079e-91,-4.1569090463044116e-90
base-broad,8.65,0.0,4.040602670800688e-102,4.040602670800353e-102,2.9523198257739365e-91,-1.0240511522217838e-89
base-broad,8.675,0.0,1.0640834471245516e-101,1.0640834471244617e-101,7.734869340143549e-91,-2.5138435484149107e-89
base-broad,8.700000000000001,0.0,2.7912519360117678e-101,2.791251936011527e-101,2.0194201997737778e-90,-6.1492785469743015e-89
base-broad,8.725,0.0,7.293298302741041e-101,7.293298302740399e-101,5.254024598195689e-90,-1.4989355921012085e-88
base-broad,8.75,0.0,1.8982708981538337e-100,1.8982708981536634e-100,1.362249595534192e-89,-3.640976761442593e-88
base-broad,8.775,7.651672626347413e-18,4.921633423989753e-100,4.921633423989303e-100,3.519880149620482e-89,-8.813164553840043e-88
base-broad,8.8,7.610131864719341e-18,1.2711145516574497e-99,1.2711145516573311e-99,9.06385656219488e-89,-2.1258246559552184e-87
base-broad,8.825000000000001,0.0,3.2703322111276253e-99,3.270332211127314e-99,2.326052019533983e-88,-5.109833651084684e-87
base-broad,8.85,0.0,8.38181586898187e-99,8.381815868981057e-99,5.949141522503027e-88,-1.2239723706449696e-86
base-broad,8.875,0.0,2.140083117744151e-98,2.1400831177439392e-98,1.5164385630355398e-87,-2.921617341266988e-86
base-broad,8.9,0.0,5.4434793051105405e-98,5.443479305109991e-98,3.8524595102587934e-87,-6.949647780811007e-86
base-broad,8.925,0.0,1.3793769451372625e-97,1.3793769451371203e-97,9.754412739216273e-87,-1.6473670511652126e-85
base-broad,8.950000000000001,0.0,3.4822244167057185e-97,3.4822244167053526e-97,2.4616195505008187e-86,-3.8914004271292246e-85
base-broad,8.975,0.0,8.757997691470716e-97,8.757997691469777e-97,6.191621689754574e-86,-9.160279090458532e-85
base-broad,9.0,0.0,2.194491781807582e-96,2.194491781807342e-96,1.5522384097302372e-85,-2.1488068333186907e-84
base-broad,9.025,0.0,5.47836364574954e-96,5.47836364574893e-96,3.8787319512693606e-85,-5.023077896582614e-84
base-broad,9.05,0.0,1.362580412907998e-95,1.3625804129078432e-95,9.660623945541073e-85,-1.1701015806348498e-83
base-broad,9.075000000000001,0.0,3.376559093808567e-95,3.3765590938081756e-95,2.3983432150830417e-84,-2.716156518189261e-83
base-broad,9.1,0.0,8.336695862996547e-95,8.336695862995562e-95,5.934919848225581e-84,-6.282886086927827e-83
base-broad,9.125,0.0,2.0508190124984321e-94,2.0508190124981852e-94,1.4639367645554605e-83,-1.4482095062937463e-82
base-broad,9.15,0.0,5.0266748361848e-94,5.026674836184182e-94,3.5994837730928576e-83,-3.3263276779278994e-82
base-broad,9.175,0.0,1.2276104079944514e-93,1.2276104079942977e-93,8.822161800590428e-83,-7.61294279103651e-82
base-broad,9.200000000000001,0.0,2.9872584526336185e-93,2.987258452633237e-93,2.1554259687602535e-82,-1.736141915688013e-81
base-broad,9.225,0.0,7.243085061083966e-93,7.243085061083024e-93,5.249535058047934e-82,-3.9450528733419433e-81
base-broad,9.25,0.0,1.749922970163086e-92,1.7499229701628536e-92,1.2745136646600287e-81,-8.931896331977305e-81
base-broad,9.275,0.0,4.2127411587995514e-92,4.212741158798982e-92,3.0846813925934826e-81,-2.0148574955630548e-80
base-broad,9.3,0.0,1.0105713562404826e-91,1.0105713562403432e-91,7.442596528982292e-81,-4.528344661126552e-80
base-broad,9.325000000000001,0.0,2.4156352305250914e-91,2.4156352305247518e-91,1.7901652131468997e-80,-1.0139384837990956e-79
base-broad,9.35,0.0,5.75391730268117e-91,5.753917302680346e-91,4.2926186180635784e-80,-2.2617303902219302e-79
base-broad,9.375,0.0,1.3657443964856536e-90,1.3657443964854541e-90,1.0261670780209396e-79,-5.0257921850407304e-79
base-broad,9.4,0.0,3.2303857261927634e-90,3.2303857261922825e-90,2.4456055284153633e-79,-1.112440937541717e-78
base-broad,9.425,0.0,7.614195233021434e-90,7.614195233020278e-90,5.810763792534418e-79,-2.452612218132309e-78
base-broad,9.450000000000001,0.0,1.7884786693051643e-89,1.7884786693048877e-89,1.376462540224934e-78,-5.385512095777763e-78
base-broad,9.475,0.0,4.1863838645901336e-89,4.186383864589474e-89,3.250766383643943e-78,-1.1776964497930297e-77
base-broad,9.5,0.0,9.765515824821356e-89,9.765515824819786e-89,7.65425788573256e-78,-2.5645113611028204e-77
base-broad,9.525,0.0,2.2701651483922814e-88,2.2701651483919097e-88,1.7968925914250955e-77,-5.560209716168342e-77
base-broad,9.55,0.0,5.259337514725419e-88,5.259337514724542e-88,4.205799124514775e-77,-1.2001513689351094e-76
base-broad,9.575000000000001,0.0,1.214286306314379e-87,1.2142863063141725e-87,9.814946810701052e-77,-2.5785379332916906e-76
base-broad,9.6,0.0,2.7940404716775564e-87,2.794040471677072e-87,2.2837364277049583e-76,-5.51350388454035e-76
base-broad,9.625,0.0,6.407237742022861e-87,6.40723774202173e-87,5.298197649306258e-76,-1.1730327495579186e-75
base-broad,9.65,0.0,1.4643351367915428e-86,1.4643351367912793e-86,1.225575232970676e-75,-2.482661663183001e-75
base-broad,9.675,0.0,3.3353891263454815e-86,3.33538912634487e-86,2.826746685615205e-75,-5.225504795150359e-75
base-broad,9.700000000000001,0.0,7.571705806889342e-86,7.571705806887927e-86,6.500912327273299e-75,-1.09344779010423e-74
base-broad,9.725,0.0,1.7131165178040147e-85,1.7131165178036886e-85,1.4907595159151515e-74,-2.2738116600857528e-74
base-broad,9.75,0.0,3.8630533406970006e-85,3.8630533406962513e-85,3.4087256842552832e-74,-4.696662613269611e-74
base-broad,9.775,0.0,8.682199321346815e-85,8.682199321345099e-85,7.772003214282255e-74,-9.630492653103536e-74
base-broad,9.8,0.0,1.9448610812242168e-84,1.9448610812238252e-84,1.7669960433227184e-73,-1.9589241084000406e-73
base-broad,9.825000000000001,0.0,4.342218509989909e-84,4.342218509989018e-84,4.005945695995731e-73,-3.9491367301381925e-73
base-broad,9.85,0.0,9.662809305379498e-84,9.66280930537748e-84,9.056211566406374e-73,-7.881306260230619e-73
base-broad,9.875,0.0,2.143226645014615e-83,2.143226645014159e-83,2.0415742854019408e-72,-1.5547061588520699e-72
base-broad,9.9,0.0,4.7381627388072635e-83,4.7381627388062365e-83,4.589506633472401e-72,-3.0253330649588157e-72
base-broad,9.925,0.0,1.0440785284913769e-82,1.0440785284911463e-82,1.0288546529978784e-71,-5.791084900651247e-72
base-broad,9.950000000000001,0.0,2.293198847690503e-82,2.2931988476899873e-82,2.3000339148975135e-71,-1.0861002975951156e-71
base-broad,9.975,0.0,5.020414351660071e-82,5.020414351658921e-82,5.1275698338778315e-71,-1.983740024615852e-71
base-broad,10.0,0.0,1.0955457936913364e-81,1.0955457936910808e-81,1.1399635318873405e-70,-3.4945570182865592e-71
base-broad,10.025,0.0,2.3829687369624067e-81,2.3829687369618407e-81,2.5274188703289513e-70,-5.836581234515881e-71
base-broad,10.05,0.0,5.166620589338145e-81,5.166620589336895e-81,5.588241959145314e-70,-8.926606240804612e-71
base-broad,10.075000000000001,0.0,1.116602646798124e-80,1.1166026467978488e-80,1.2322240344775304e-69,-1.1424264005974962e-70
base-broad,10.1,0.0,2.4054585589745126e-80,2.4054585589739092e-80,2.7097260632750036e-69,-8.02181316497727e-71
base-broad,10.125,0.0,5.16544054386238e-80,5.165440543861061e-80,5.942744344721485e-69,1.772096569226311e-70
base-broad,10.15,0.0,1.1056815111823092e-79,1.1056815111820217e-79,1.2998083433363177e-68,1.114917441596512e-69
base-broad,10.175,0.0,2.359221115137704e-79,2.3592211151370793e-79,2.835351055772195e-68,3.9260939860558767e-69
base-broad,10.200000000000001,-7.561917145579728e-18,5.017942281708522e-79,5.01794228170717e-79,6.168423670240078e-68,1.1602431207119554e-68
base-broad,10.225,7.604378855796113e-18,1.0639061934240054e-78,1.0639061934237134e-78,1.3384000613549386e-67,3.1429690231841697e-68
base-broad,10.25,-7.646030885660361e-18,2.24855562459607e-78,2.248555624595442e-78,2.8963204956630347e-67,8.076356525836411e-68
base-broad,10.275,7.686868800229536e-18,4.737270734883444e-78,4.7372707348820965e-78,6.251161063233576e-67,2.0023075274096813e-67
base-broad,10.3,0.0,9.948975099804709e-78,9.948975099801828e-78,1.345651533452963e-66,4.835779011593341e-67
base-broad,10.325000000000001,0.0,2.0828354293825056e-77,2.0828354293818915e-77,2.8891280894883297e-66,1.1445323650313214e-66
base-broad,10.35,0.0,4.346688409369547e-77,4.346688409368243e-77,6.186822062660358e-66,2.6653265701168825e-66
base-broad,10.375,0.0,9.042509535599907e-77,9.042509535597145e-77,1.3214156349251322e-65,6.124170362472729e-66
base-broad,10.4,0.0,1.8751921522076084e-76,1.8751921522070258e-76,2.8150528483641945e-65,1.3912380399391372e-65
base-broad,10.425,0.0,3.876392226887202e-76,3.876392226885976e-76,5.981543082503945e-65,3.129504010165772e-65
base-broad,10.450000000000001,0.0,7.987904982779965e-76,7.987904982777394e-76,1.2677211337473574e-64,6.978781732369367e-65
base-broad,10.475,0.0,1.640811243117541e-75,1.6408112431170037e-75,2.679922568773113e-64,1.5442411067111936e-64
base-broad,10.5,0.0,3.359706549929708e-75,3.3597065499285885e-75,5.650839301285664e-64,3.3931542020443806e-64
base-broad,10.525,0.0,6.857352798878512e-75,6.857352798876187e-75,1.1885022404811761e-63,7.408100766289621e-64
base-broad,10.55,0.0,1.3951418754840937e-74,1.3951418754836124e-74,2.493374413353747e-63,1.6078333627014246e-63
base-broad,10.575000000000001,0.0,2.829306658534035e-74,2.829306658533042e-74,5.217704924471382e-63,3.470456190889309e-63
base-broad,10.6,0.0,5.719170270101924e-74,5.7191702700998814e-74,1.089130947589529e-62,7.452395439648965e-63
base-broad,10.625,0.0,1.152304726580292e-73,1.1523047265798731e-73,2.2677400109612727e-62,1.5925715578639835e-62
base-broad,10.65,0.0,2.3140410961212615e-73,2.314041096120406e-73,4.710022568655363e-62,3.387719953669729e-62
base-broad,10.675,0.0,4.631590754259741e-73,4.631590754257999e-73,9.758278872310394e-62,7.1749417235075725e-62
base-broad,10.700000000000001,0.0,9.239069636880711e-73,9.239069636877176e-73,2.0167306240429275e-61,1.5132689297087501e-61
base-broad,10.725,0.0,1.8367331214059307e-72,1.8367331214052158e-72,4.157678274534878e-61,3.178886183523972e-61
base-broad,10.75,0.0,3.638825806567532e-72,3.638825806566091e-72,8.550392364369676e-61,6.652128077578531e-61
base-broad,10.775,0.0,7.183694557643893e-72,7.183694557641e-72,1.7541115707964185e-60,1.386855813497271e-60
base-broad,10.8,0.0,1.4131088597340641e-71,1.4131088597334852e-71,3.5897829054672056e-60,2.880973077284574e-60
base-broad,10.825000000000001,0.0,2.7695515669703974e-71,2.7695515669692436e-71,7.328628848189223e-60,5.96390910666175e-60
base-broad,10.85,0.0,5.407650243896666e-71,5.4076502438943745e-71,1.4925351922939726e-59,1.2304072878424178e-59
