time,radius,case,a,chi
72.0,19.700000000000003,5,2.1964648807317862e-07,-7.863541739208761e-07
72.0,20.1,5,3.548913542885453e-07,-6.884367912713674e-07
72.0,20.5,5,4.944918637307163e-07,-6.029523335029051e-07
72.0,20.900000000000002,5,6.417447993593162e-07,-5.28285645050711e-07
72.0,21.3,5,7.915352325894031e-07,-4.6303664343822784e-07
72.0,21.700000000000003,5,9.413031480947171e-07,-4.0599091200919605e-07
72.0,22.1,5,1.0900190477757046e-06,-3.5609463041229664e-07
72.0,22.5,5,1.231756857791984e-06,-3.124329720734227e-07
72.0,22.900000000000002,5,1.3664036732820944e-06,-2.742113677438209e-07
72.0,23.3,5,1.4994670036010862e-06,-2.407392593971593e-07
72.0,23.700000000000003,5,1.6238712419276377e-06,-2.1141604511786005e-07
72.0,24.1,5,1.7382650278645833e-06,-1.8571890195098256e-07
72.0,24.5,5,1.8466304258340913e-06,-1.6319219914580503e-07
72.0,24.900000000000002,5,1.9473679282441216e-06,-1.434383394288978e-07
72.0,25.3,5,2.043625239717778e-06,-1.2610999864793682e-07
72.0,25.700000000000003,5,2.1361257826432676e-06,-1.109037333283798e-07
72.0,26.1,5,2.2313011742497785e-06,-9.755475133442457e-08
72.0,26.5,5,2.3331201772283728e-06,-8.583243001332172e-08
72.0,26.900000000000002,5,2.444308782616219e-06,-7.55361280203608e-08
72.0,27.3,5,2.5693429195101464e-06,-6.64910586221659e-08
72.0,27.700000000000003,5,2.7144849925973384e-06,-5.854434505841672e-08
72.0,28.1,5,2.8905916389120066e-06,-5.156160508906481e-08
72.0,28.5,5,3.101781171706598e-06,-4.5424344762409996e-08
72.0,28.900000000000002,5,3.36086247342137e-06,-4.0028145433139624e-08
72.0,29.3,5,3.672766379302677e-06,-3.528134525127345e-08
72.0,29.700000000000003,5,4.053841631370872e-06,-3.110385733074266e-08
72.0,30.1,5,4.512801333377307e-06,-2.7425935227121217e-08
72.0,30.5,5,5.066809903523084e-06,-2.4186907965415338e-08
72.0,30.900000000000002,5,5.725157688559926e-06,-2.1333976354401967e-08
72.0,31.3,5,6.499454158083636e-06,-1.88210800720645e-08
72.0,31.700000000000003,5,7.396765655239154e-06,-1.6607769588100747e-08
72.0,32.1,5,8.41968105585801e-06,-1.4658092200536538e-08
72.0,32.5,5,9.563279302798378e-06,-1.2939683472996542e-08
72.0,32.9,5,1.0811681208104189e-05,-1.1423335489226274e-08
72.0,33.300000000000004,5,1.2136739430578747e-05,-1.0083128797213849e-08
72.0,33.7,5,1.3489872289562441e-05,-8.896847200521593e-09
72.0,34.1,5,1.4811025889483087e-05,-7.846141733671677e-09
72.0,34.5,5,1.601340854747451e-05,-6.916032189322231e-09
72.0,34.9,5,1.7005806932219517e-05,-6.0937957450614986e-09
72.0,35.300000000000004,5,1.7677907139920127e-05,-5.367755247946158e-09
72.0,35.7,5,1.7931333867276844e-05,-4.726577995196488e-09
72.0,36.1,5,1.7680696041385526e-05,-4.159351481884524e-09
72.0,36.5,5,1.6872777753930764e-05,-3.6561971611630648e-09
72.0,36.9,5,1.549594173716321e-05,-3.208909768318493e-09
72.0,37.300000000000004,5,1.3576117019139404e-05,-2.811232087631812e-09
72.0,37.7,5,1.1169716410221224e-05,-2.4587077816281323e-09
72.0,38.1,5,8.367347970111843e-06,-2.148272049002204e-09
72.0,38.5,5,5.298024806863815e-06,-1.877702742497415e-09
72.0,38.900000000000006,5,2.106174647162244e-06,-1.6449301092418353e-09
72.0,39.300000000000004,5,-1.0834769675590333e-06,-1.4472527021740281e-09
72.0,39.7,5,-4.188960920281729e-06,-1.2807592262672829e-09
74.0,0.1,2,-2.580391573970581e-07,0.0006429662237339955
74.0,0.5,2,-1.4354944661042527e-07,0.0006409072136634565
74.0,0.9,2,-1.43985735708546e-07,0.0006361185208489912
74.0,1.3,2,-1.6136454324502995e-07,0.0006286376348138453
74.0,1.7000000000000002,2,-1.5919501129421523e-07,0.0006185231764223773
74.0,2.1,2,-1.6115094413309648e-07,0.0006058545295164555
74.0,2.5,2,-1.6136531226256228e-07,0.0005907313767591899
74.0,2.9000000000000004,2,-1.7007008478537927e-07,0.0005732731789501354
74.0,3.3000000000000003,2,-1.723713061347845e-07,0.0005536186530004592
74.0,3.7,2,-1.7643847956898723e-07,0.0005319253235444022
74.0,4.1000000000000005,2,-1.836015228089682e-07,0.0005083692472655591
74.0,4.5,2,-1.831430852547436e-07,0.0004831450368032253
74.0,4.9,2,-1.9091963784282772e-07,0.00045646633930880224
74.0,5.300000000000001,2,-1.9588946697214896e-07,0.00042856694426970303
74.0,5.7,2,-2.0128552223040345e-07,0.0003997026848600262
74.0,6.1000000000000005,2,-2.022179907749642e-07,0.0003701542112116165
74.0,6.5,2,-2.1015725530121722e-07,0.0003402304620902099
74.0,6.9,2,-2.113598690970391e-07,0.00031027208493544155
74.0,7.300000000000001,2,-2.1626042735846698e-07,0.0002806529458138368
74.0,7.7,2,-2.1954750355099877e-07,0.0002517761820476789
74.0,8.1,2,-2.2403661988445643e-07,0.0002240597066432102
74.0,8.5,2,-2.2836821018261267e-07,0.00019790693048852168
74.0,8.9,2,-2.3239409753676233e-07,0.00017366454969739751
74.0,9.3,2,-2.34594350930986e-07,0.00015157935174734736
74.0,9.700000000000001,2,-2.4124487610952365e-07,0.0001317716336604243
74.0,10.100000000000001,2,-2.437064667311953e-07,0.0001142360945317616
74.0,10.5,2,-2.5272047828558895e-07,9.88665864587294e-05
74.0,10.9,2,-2.56050909864886e-07,8.549150285244246e-05
74.0,11.3,2,-2.657060242986892e-07,7.3907205313143e-05
74.0,11.700000000000001,2,-2.7269537404662197e-07,6.390303174504332e-05
74.0,12.100000000000001,2,-2.8310881575707724e-07,5.527699607748592e-05
74.0,12.5,2,-2.949324409167197e-07,4.784405377017712e-05
74.0,12.9,2,-3.063492786119418e-07,4.143938466677153e-05
74.0,13.3,2,-3.2058375482712417e-07,3.5918728570454114e-05
74.0,13.700000000000001,2,-3.3517292889160984e-07,3.115717294727829e-05
74.0,14.100000000000001,2,-3.489199036548255e-07,2.7047253515028503e-05
74.0,14.5,2,-3.672947264229429e-07,2.3496854826804912e-05
74.0,14.9,2,-3.809682932859502e-07,2.042716457249223e-05
74.0,15.3,2,-3.9799185684624774e-07,1.7770799254896246e-05
74.0,15.700000000000001,2,-4.126213020767796e-07,1.547014402340491e-05
74.0,16.1,2,-4.2476477579139253e-07,1.3475910785888817e-05
74.0,16.5,2,-4.3355706311105937e-07,1.1745900447015934e-05
74.0,16.900000000000002,2,-4.4123263573597726e-07,1.0243947743731722e-05
74.0,17.3,2,-4.390675446043286e-07,8.939025285983797e-06
74.0,17.7,2,-4.328425948779811e-07,7.804484225930324e-06
74.0,18.1,2,-4.2058982080631424e-07,6.817411057900437e-06
74.0,18.5,2,-3.954642103175229e-07,5.958082637796445e-06
74.0,18.900000000000002,2,-3.6225473935381047e-07,5.209504116257007e-06
74.0,19.3,2,-3.1809382998971705e-07,4.557016796230919e-06
74.0,19.700000000000003,2,-2.6291572985404055e-07,3.9879648626507386e-06
74.0,20.1,2,-1.935661467689666e-07,3.4914115965011236e-06
74.0,20.5,2,-1.1104749363910838e-07,3.057897228342534e-06
74.0,20.900000000000002,2,-2.0752123305815266e-08,2.679232039572233e-06
74.0,21.3,2,8.273472313311501e-08,2.3483195588229277e-06
74.0,21.700000000000003,2,1.990112394598955e-07,2.0590055751287775e-06
74.0,22.1,2,3.2179453679551684e-07,1.8059491942618048e-06
74.0,22.5,2,4.512462351630616e-07,1.5845124842034933e-06
74.0,22.900000000000002,2,5.852417022957675e-07,1.390665634239826e-06
74.0,23.3,2,7.209373594857756e-07,1.2209051008073697e-06
74.0,23.700000000000003,2,8.5961430978768e-07,1.0721828327232216e-06
74.0,24.1,2,9.97930916265315e-07,9.418451567186783e-07
74.0,24.5,2,1.1299011913501195e-06,8.275801440665481e-07
74.0,24.900000000000002,2,1.255749419255373e-06,7.273723347570887e-07
74.0,25.3,2,1.3771957565024875e-06,6.394637385858744e-07
74.0,25.700000000000003,2,1.4920224520422527e-06,5.623201746856538e-07
74.0,26.1,2,1.5990586452275563e-06,4.946022127616489e-07
74.0,26.5,2,1.7006559185484255e-06,4.351401145479827e-07
74.0,26.900000000000002,2,1.7981355074371128e-06,3.8291218072226367e-07
74.0,27.3,2,1.8905966036237974e-06,3.3702586884137677e-07
74.0,27.700000000000003,2,1.9790418186870275e-06,2.9670111366449996e-07
74.0,28.1,2,2.068041234081581e-06,2.612555149773977e-07
74.0,28.5,2,2.1628864889095967e-06,2.3009134756467767e-07
74.0,28.900000000000002,2,2.267379293248487e-06,2.0268448832121712e-07
74.0,29.3,2,2.3850933207390762e-06,1.7857523354708134e-07
74.0,29.700000000000003,2,2.5216645372277226e-06,1.573606912516029e-07
74.0,30.1,2,2.6850644547256073e-06,1.3868821875031584e-07
74.0,30.5,2,2.8840216790007854e-06,1.2224942036612725e-07
74.0,30.900000000000002,2,3.1270383463208682e-06,1.0777449756763288e-07
74.0,31.3,2,3.423120225526455e-06,9.502704289734689e-08
74.0,31.700000000000003,2,3.782617784879198e-06,8.379947923673004e-08
74.0,32.1,2,4.216920004310635e-06,7.390923572480761e-08
74.0,32.5,2,4.738043061631748e-06,6.519557573544172e-08
74.0,32.9,2,5.358317262397538e-06,5.751692800946583e-08
74.0,33.300000000000004,2,6.088786986762499e-06,5.074864592141362e-08
74.0,33.7,2,6.9371609282162145e-06,4.478119553855739e-08
74.0,34.1,2,7.906372361005084e-06,3.951871212783606e-08
74.0,34.5,2,8.991869416694472e-06,3.4877696205263796e-08
74.0,34.9,2,1.0178209031743628e-05,3.078553689325399e-08
74.0,35.300000000000004,2,1.1436916215423714e-05,2.7178717225500017e-08
74.0,35.7,2,1.2723595626673373e-05,2.4000913572431284e-08
74.0,36.1,2,1.397613802356046e-05,2.1201471952901495e-08
74.0,36.5,2,1.5117243557433737e-05,1.873466471021466e-08
74.0,36.9,2,1.605771063081948e-05,1.6559708778708775e-08
74.0,37.300000000000004,2,1.6701623679483673e-05,1.4641068500722318e-08
74.0,37.7,2,1.6954597007596077e-05,1.2948432995325672e-08
74.0,38.1,2,1.6732973593621306e-05,1.1456054661471374e-08
74.0,38.5,2,1.5978480461004734e-05,1.0141616368941941e-08
74.0,38.900000000000006,2,1.4673388949428634e-05,8.985083301991661e-09
74.0,39.300000000000004,2,1.2847799586126775e-05,7.967912690694353e-09
74.0,39.7,2,1.0570027842723904e-05,7.072696645303417e-09
74.0,0.1,5,-2.905852007964457e-07,0.0006429662353762744
74.0,0.5,5,-1.5305609514819725e-07,0.0006409072237645214
74.0,0.9,5,-1.4497498442925574e-07,0.0006361185277402087
74.0,1.3,5,-1.590457867370456e-07,0.0006286376376046654
74.0,1.7000000000000002,5,-1.5602837377450747e-07,0.0006185231750980412
74.0,2.1,5,-1.5847743830504398e-07,0.0006058545247689043
74.0,2.5,5,-1.5974062689402344e-07,0.0005907313696793942
74.0,2.9000000000000004,5,-1.6939362794972077e-07,0.0005732731707321238
74.0,3.3000000000000003,5,-1.7213915005263565e-07,0.0005536186447428062
74.0,3.7,5,-1.7617224431908963e-07,0.0005319253161446324
74.0,4.1000000000000005,5,-1.8325730761185225e-07,0.0005083692413531565
74.0,4.5,5,-1.8317818491256403e-07,0.0004831450326733845
74.0,4.9,5,-1.9187347658109308e-07,0.0004564663368727135
74.0,5.300000000000001,5,-1.9778409716425496e-07,0.0004285669430739943
74.0,5.7,5,-2.034558858552256e-07,0.0003997026842128083
74.0,6.1000000000000005,5,-2.038592332475038e-07,0.0003701542103950066
74.0,6.5,5,-2.1106113283555718e-07,0.0003402304605822848
74.0,6.9,5,-2.1195843038994059e-07,0.0003102720825506424
74.0,7.300000000000001,5,-2.1691006408439764e-07,0.00028065294271015077
74.0,7.7,5,-2.2008251862007137e-07,0.00025177617861516817
74.0,8.1,5,-2.2426340176575587e-07,0.00022405970334031525
74.0,8.5,5,-2.2859233905328094e-07,0.00019790692770250208
74.0,8.9,5,-2.3292398178072952e-07,0.0001736645476743969
74.0,9.3,5,-2.351363906554832e-07,0.00015157935058966152
74.0,9.700000000000001,5,-2.4155297539902037e-07,0.00013177163335387267
74.0,10.100000000000001,5,-2.442360497802345e-07,0.00011423609496447459
74.0,10.5,5,-2.536239119496747e-07,9.886658742091685e-05
74.0,10.9,5,-2.5654510279162204e-07,8.549150403923209e-05
74.0,11.3,5,-2.6566959379527545e-07,7.390720636199934e-05
74.0,11.700000000000001,5,-2.732572705646222e-07,6.390303231796813e-05
74.0,12.100000000000001,5,-2.845669271179576e-07,5.5276995962544666e-05
74.0,12.5,5,-2.9632365821813584e-07,4.7844052953735436e-05
74.0,12.9,5,-3.0723825385361345e-07,4.143938333516411e-05
74.0,13.3,5,-3.210450079932722e-07,3.591872703424676e-05
74.0,13.700000000000001,5,-3.354019825423292e-07,3.115717152121623e-05
74.0,14.100000000000001,5,-3.4959772737457493e-07,2.7047252407994825e-05
74.0,14.5,5,-3.682952911528534e-07,2.349685408706506e-05
74.0,14.9,5,-3.8172565922082244e-07,2.0427164101345518e-05
74.0,15.3,5,-3.9891090808285377e-07,1.777079886755092e-05
74.0,15.700000000000001,5,-4.134794834815102e-07,1.547014351960489e-05
74.0,16.1,5,-4.2542652065127113e-07,1.3475910000174323e-05
74.0,16.5,5,-4.344238200792884e-07,1.1745899270372669e-05
74.0,16.900000000000002,5,-4.4159794011456933e-07,1.024394612827863e-05
74.0,17.3,5,-4.397324161298973e-07,8.939023248607199e-06
74.0,17.7,5,-4.342539494468123e-07,7.804481855925247e-06
74.0,18.1,5,-4.2115687307610044e-07,6.817408518218294e-06
74.0,18.5,5,-3.9557671085758637e-07,5.9580801432281435e-06
74.0,18.900000000000002,5,-3.629378667926021e-07,5.209501881901493e-06
74.0,19.3,5,-3.191459184967717e-07,4.557014969393172e-06
74.0,19.700000000000003,5,-2.631662039466417e-07,3.9879634681654414e-06
74.0,20.1,5,-1.9377455997409463e-07,3.491410525484256e-06
74.0,20.5,5,-1.1144511128730891e-07,3.057896281474777e-06
74.0,20.900000000000002,5,-2.090001872768216e-08,2.6792310083316637e-06
74.0,21.3,5,8.263765627891072e-08,2.348318307858769e-06
74.0,21.700000000000003,5,1.9929891474594875e-07,2.0590040891185596e-06
74.0,22.1,5,3.2225291919556965e-07,1.8059475724828428e-06
74.0,22.5,5,4.518336009236361e-07,1.584510893429746e-06
74.0,22.900000000000002,5,5.858157096053203e-07,1.390664248459511e-06
74.0,23.3,5,7.227461781469672e-07,1.2209040555042625e-06
74.0,23.700000000000003,5,8.606874850171587e-07,1.0721822053470222e-06
74.0,24.1,5,9.997578207613372e-07,9.418449668810248e-07
74.0,24.5,5,1.1326537168121297e-06,8.275803596446031e-07
74.0,24.900000000000002,5,1.2579428936523195e-06,7.273728762618835e-07
74.0,25.3,5,1.3806088471684822e-06,6.394644864755481e-07
74.0,25.700000000000003,5,1.4956225133051902e-06,5.623209896456203e-07
74.0,26.1,5,1.6031369265094228e-06,4.946029726872007e-07
74.0,26.5,5,1.7052350466184152e-06,4.3514075722980815e-07
74.0,26.900000000000002,5,1.8034059456006616e-06,3.82912731257599e-07
74.0,27.3,5,1.8962095482336226e-06,3.3702643407986025e-07
74.0,27.700000000000003,5,1.9851418737452836e-06,2.967018421824275e-07
74.0,28.1,5,2.075156587996103e-06,2.612565401599276e-07
74.0,28.5,5,2.1696492978427096e-06,2.3009274017198253e-07
74.0,28.900000000000002,5,2.275792619627101e-06,2.0268623846663096e-07
74.0,29.3,5,2.3929701470678207e-06,1.7857726484750186e-07
74.0,29.700000000000003,5,2.530872317930255e-06,1.573628937215142e-07
74.0,30.1,5,2.6943274747441427e-06,1.3869048127783938e-07
74.0,30.5,5,2.8940400162682346e-06,1.2225164998369772e-07
74.0,30.900000000000002,5,3.137433749516158e-06,1.0777662483921042e-07
74.0,31.3,5,3.4342347384353124e-06,9.502902147466447e-08
74.0,31.700000000000003,5,3.794137869749932e-06,8.380128781608953e-08
74.0,32.1,5,4.2290594790983566e-06,7.391088370102632e-08
74.0,32.5,5,4.750887196730698e-06,6.51971058497119e-08
74.0,32.9,5,5.37184667825152e-06,5.7518406685301737e-08
74.0,33.300000000000004,5,6.10277087743905e-06,5.0750137324829137e-08
74.0,33.7,5,6.952396895931778e-06,4.478272580767058e-08
74.0,34.1,5,7.92222311968063e-06,3.9520239385805256e-08
74.0,34.5,5,9.008544982567086e-06,3.487910352238906e-08
74.0,34.9,5,1.0196514821581052e-05,3.078665684194348e-08
74.0,35.300000000000004,5,1.1455465427663798e-05,2.717938144242115e-08
74.0,35.7,5,1.2744711911911372e-05,2.4001007080606904e-08
74.0,36.1,5,1.3997269211703616e-05,2.1200968192067234e-08
74.0,36.5,5,1.514061473329122e-05,1.87336265214394e-08
74.0,36.9,5,1.6082431823860388e-05,1.6558258038806763e-08
74.0,37.300000000000004,5,1.6727819560441316e-05,1.4639342234184714e-08
74.0,37.7,5,1.6982223121190416e-05,1.2946547546041495e-08
74.0,38.1,5,1.6762150673463672e-05,1.1454090498346238e-08
74.0,38.5,5,1.6008365439519703e-05,1.0139621789935151e-08
74.0,38.900000000000006,5,1.4704969722239133e-05,8.983086204553655e-09
74.0,39.300000000000004,5,1.2880124027498343e-05,7.965930913145554e-09
74.0,39.7,5,1.0601341493624376e-05,7.07074558204435e-09
76.0,0.1,2,-9.208518299445928e-08,0.0009988986832366038
76.0,0.5,2,-5.435145898651555e-08,0.0009956998476434765
76.0,0.9,2,-5.496230377807683e-08,0.0009882602334791526
76.0,1.3,2,-6.04042797561292e-08,0.000976638084201419
76.0,1.7000000000000002,2,-6.315639585643225e-08,0.0009609244725164246
76.0,2.1,2,-6.540402820881365e-08,0.0009412427279243672
76.0,2.5,2,-6.833772404346222e-08,0.0009177477155568948
76.0,2.9000000000000004,2,-7.614385817059307e-08,0.0008906250272949427
76.0,3.3000000000000003,2,-7.48155569691512e-08,0.0008600901708345122
76.0,3.7,2,-8.253380079675977e-08,0.0008263878731189754
76.0,4.1000000000000005,2,-9.312342947786793e-08,0.0007897916520575275
76.0,4.5,2,-9.283212441599533e-08,0.0007506038536638722
76.0,4.9,2,-1.006910549957554e-07,0.000709156395563107
76.0,5.300000000000001,2,-1.0685207663310405e-07,0.000665812488140117
76.0,5.7,2,-1.1441096232852665e-07,0.0006209695884770595
76.0,6.1000000000000005,2,-1.1949673349102324e-07,0.0005750637088358577
76.0,6.5,2,-1.2775891509658278e-07,0.000528574810120249
76.0,6.9,2,-1.3293222606194314e-07,0.0004820321151053044
76.0,7.300000000000001,2,-1.401913007613114e-07,0.00043601645421135755
76.0,7.7,2,-1.4564350520254089e-07,0.0003911541328951364
76.0,8.1,2,-1.4996437252476031e-07,0.00034809441154069504
76.0,8.5,2,-1.579155226449673e-07,0.00030746401996586736
76.0,8.9,2,-1.6266569123002718e-07,0.00026980157672301257
76.0,9.3,2,-1.6881181470743536e-07,0.000235490484291402
76.0,9.700000000000001,2,-1.7391841757231606e-07,0.00020471763262246438
76.0,10.100000000000001,2,-1.776238934125495e-07,0.00017747478620273454
76.0,10.5,2,-1.847073817428492e-07,0.00015359703671427515
76.0,10.9,2,-1.8745853183718188e-07,0.00013281778136962598
76.0,11.3,2,-1.9526358824651336e-07,0.00011482065377223
76.0,11.700000000000001,2,-1.9755654321728093e-07,9.927837543086356e-05
76.0,12.100000000000001,2,-2.0537714793473572e-07,8.587714591139574e-05
76.0,12.5,2,-2.095531711791866e-07,7.432948352028138e-05
76.0,12.9,2,-2.1739440460580999e-07,6.437932550818708e-05
76.0,13.3,2,-2.2533545650982266e-07,5.580255005818078e-05
76.0,13.700000000000001,2,-2.3281161423239896e-07,4.840509394322851e-05
76.0,14.100000000000001,2,-2.441891293066174e-07,4.202000257175051e-05
76.0,14.5,2,-2.5302189734075513e-07,3.6504168621525056e-05
76.0,14.9,2,-2.6540484903689093e-07,3.1735153246115884e-05
76.0,15.3,2,-2.786119588438823e-07,2.7608272987257322e-05
76.0,15.700000000000001,2,-2.9071161376343716e-07,2.4034019536506958e-05
76.0,16.1,2,-3.069300217546177e-07,2.0935819315886578e-05
76.0,16.5,2,-3.213439980838397e-07,1.82481110008923e-05
76.0,16.900000000000002,2,-3.362233403636849e-07,1.591470717859423e-05
76.0,17.3,2,-3.5168218673668766e-07,1.3887403264646319e-05
76.0,17.7,2,-3.6648308024303015e-07,1.21247982361871e-05
76.0,18.1,2,-3.7630574944188565e-07,1.0591295273915325e-05
76.0,18.5,2,-3.8815365329017084e-07,9.25625463515483e-06
76.0,18.900000000000002,2,-3.9381039426260743e-07,8.093275170571837e-06
76.0,19.3,2,-3.9334663675136405e-07,7.0795844700131355e-06
76.0,19.700000000000003,2,-3.8992622160103235e-07,6.195520650795175e-06
76.0,20.1,2,-3.781534485133517e-07,5.424091422089457e-06
76.0,20.5,2,-3.580771285105862e-07,4.7505983761468864e-06
76.0,20.900000000000002,2,-3.2722849469934634e-07,4.1623164567876e-06
76.0,21.3,2,-2.882682207240894e-07,3.648220174176046e-06
76.0,21.700000000000003,2,-2.3967591552118e-07,3.1987493925969816e-06
76.0,22.1,2,-1.7570668433327318e-07,2.8056085546483455e-06
76.0,22.5,2,-1.015565690398329e-07,2.4615941862269004e-06
76.0,22.900000000000002,2,-1.8755835965956965e-08,2.160446499261756e-06
76.0,23.3,2,7.618198387636018e-08,1.896721763350148e-06
76.0,23.700000000000003,2,1.8087478801306374e-07,1.6656827002464581e-06
76.0,24.1,2,2.9428243537364254e-07,1.4632044328229503e-06
76.0,24.5,2,4.1556253746993625e-07,1.2856936392867007e-06
76.0,24.900000000000002,2,5.393064656543838e-07,1.1300187454994287e-06
76.0,25.3,2,6.639615291860937e-07,9.934493497380442e-07
76.0,25.700000000000003,2,7.917774834949082e-07,8.736035399352933e-07
76.0,26.1,2,9.201336613235008e-07,7.684021481621356e-07
76.0,26.5,2,1.0443545201745878e-06,6.760291664786148e-07
76.0,26.900000000000002,2,1.1637392082307935e-06,5.948975621360258e-07
76.0,27.3,2,1.2783113292479274e-06,5.236197276405788e-07
76.0,27.700000000000003,2,1.3858561414225887e-06,4.6098189074009405e-07
76.0,28.1,2,1.485530067647751e-06,4.0592196290367557e-07
76.0,28.5,2,1.5797128693820092e-06,3.5751040633196314e-07
76.0,28.900000000000002,2,1.6706977825232194e-06,3.1493368306187903e-07
76.0,29.3,2,1.7587346570533368e-06,2.7747978394312664e-07
76.0,29.700000000000003,2,1.8442899643647285e-06,2.445253648011697e-07
76.0,30.1,2,1.9302164063517022e-06,2.1552421408456758e-07
76.0,30.5,2,2.0210069754380166e-06,1.8999704778702941e-07
76.0,30.900000000000002,2,2.121170556011648e-06,1.675227785573606e-07
76.0,31.3,2,2.2348982967298795e-06,1.477313114689507e-07
76.0,31.700000000000003,2,2.36675196342207e-06,1.3029764761646087e-07
76.0,32.1,2,2.522650045423259e-06,1.1493684781610672e-07
76.0,32.5,2,2.7105495037117866e-06,1.0139941150387758e-07
76.0,32.9,2,2.939837985189509e-06,8.946686017708309e-08
76.0,33.300000000000004,2,3.220097494982388e-06,7.894759545280748e-08
76.0,33.7,2,3.5611724114352448e-06,6.967322475781021e-08
76.0,34.1,2,3.973718034990106e-06,6.149546405842736e-08
76.0,34.5,2,4.468636272229129e-06,5.4283568286731465e-08
76.0,34.9,2,5.056752048387267e-06,4.792217442748987e-08
76.0,35.300000000000004,2,5.748339996873164e-06,4.2309505913114445e-08
76.0,35.7,2,6.550842541385103e-06,3.7355958080998406e-08
76.0,36.1,2,7.46724102192908e-06,3.2983026275098434e-08
76.0,36.5,2,8.494527057150001e-06,2.9122366924878043e-08
76.0,36.9,2,9.619649667633525e-06,2.5714678849881382e-08
76.0,37.300000000000004,2,1.0816575228097471e-05,2.2708229167493844e-08
76.0,37.7,2,1.204401242832618e-05,2.0057190617813748e-08
76.0,38.1,2,1.3242636148365343e-05,1.7720247723492214e-08
76.0,38.5,2,1.4336344022853404e-05,1.5659898543211116e-08
76.0,38.900000000000006,2,1.5236359695827659e-05,1.3842499990247276e-08
76.0,39.300000000000004,2,1.5850051517160064e-05,1.2238649477806018e-08
76.0,39.7,2,1.6091599958415002e-05,1.0823319228374205e-08
76.0,0.1,5,-6.18889813561482e-08,0.0009988986565259564
76.0,0.5,5,-4.477614327024414e-08,0.00099569982252541
76.0,0.9,5,-5.256843280873829e-08,0.0009882602118041607
76.0,1.3,5,-6.099498115603634e-08,0.0009766380672064387
76.0,1.7000000000000002,5,-6.502218505127597e-08,0.000960924460605179
76.0,2.1,5,-6.753817273783429e-08,0.0009412427206343941
76.0,2.5,5,-7.005949974772109e-08,0.0009177477117469958
76.0,2.9000000000000004,5,-7.712661248543176e-08,0.0008906250255035206
76.0,3.3000000000000003,5,-7.516887980867363e-08,0.0008600901696798812
76.0,3.7,5,-8.271366251891704e-08,0.0008263878715958062
76.0,4.1000000000000005,5,-9.35981437623924e-08,0.0007897916496479654
76.0,4.5,5,-9.367532644324876e-08,0.0007506038502856321
76.0,4.9,5,-1.014464047190405e-07,0.0007091563914475805
76.0,5.300000000000001,5,-1.0688645293696566e-07,0.0006658124837263086
76.0,5.7,5,-1.1352493026649162e-07,0.0006209695843402801
76.0,6.1000000000000005,5,-1.1818922067411556e-07,0.0005750637056079511
76.0,6.5,5,-1.2678111787982903e-07,0.0005285748083560256
76.0,6.9,5,-1.3256457168133777e-07,0.0004820321151081083
76.0,7.300000000000001,5,-1.401149622338549e-07,0.0004360164558960241
76.0,7.7,5,-1.4556647785590316e-07,0.000391154135778297
76.0,8.1,5,-1.5006377058160742e-07,0.0003480944148889434
76.0,8.5,5,-1.5839853724575306e-07,0.000307464023041764
76.0,8.9,5,-1.6325619203296313e-07,0.0002698015790129445
76.0,9.3,5,-1.6920249732266445e-07,0.00023549048561706957
76.0,9.700000000000001,5,-1.7436646337884576e-07,0.00020471763311131943
76.0,10.100000000000001,5,-1.783590366709812e-07,0.0001774747861660172
76.0,10.5,5,-1.8529262670876894e-07,0.0001535970365099633
76.0,10.9,5,-1.8773251918713968e-07,0.0001328177813072611
76.0,11.3,5,-1.9598862234043744e-07,0.00011482065407300455
76.0,11.700000000000001,5,-1.989015336383426e-07,9.927837622098273e-05
76.0,12.100000000000001,5,-2.062392257391842e-07,8.587714721886946e-05
76.0,12.5,5,-2.0952079294522016e-07,7.432948526373577e-05
76.0,12.9,5,-2.1733513470995034e-07,6.437932749217689e-05
76.0,13.3,5,-2.2572490566068902e-07,5.580255200023853e-05
76.0,13.700000000000001,5,-2.3362255090351785e-07,4.840509554376556e-05
76.0,14.100000000000001,5,-2.4529271117777806e-07,4.202000360872979e-05
76.0,14.5,5,-2.537918119958608e-07,3.650416902884741e-05
76.0,14.9,5,-2.6586174024653877e-07,3.1735153135472395e-05
76.0,15.3,5,-2.7929792006963293e-07,2.760827259961216e-05
76.0,15.700000000000001,5,-2.912621318432146e-07,2.4034019145313357e-05
76.0,16.1,5,-3.074707382053138e-07,2.093581912717257e-05
76.0,16.5,5,-3.221088728958245e-07,1.8248111092806977e-05
76.0,16.900000000000002,5,-3.3681902981515544e-07,1.5914707498426547e-05
76.0,17.3,5,-3.5270987356742176e-07,1.3887403670795274e-05
76.0,17.7,5,-3.673029283880766e-07,1.212479855513606e-05
76.0,18.1,5,-3.76306101974251e-07,1.059129534516658e-05
76.0,18.5,5,-3.889091846418828e-07,9.256254334435888e-06
76.0,18.900000000000002,5,-3.950324834144236e-07,8.093274419381379e-06
76.0,19.3,5,-3.9394319486911196e-07,7.079583244705897e-06
76.0,19.700000000000003,5,-3.901085178744558e-07,6.195518996022946e-06
76.0,20.1,5,-3.7893788411277574e-07,5.424089459098688e-06
76.0,20.5,5,-3.589080090221904e-07,4.750596289569945e-06
