grid,case,pattern,amplitude,time,local_chi,upstream_a,delta_chi,predicted_delta_chi,total_energy,charge
wide,2,single,0.004,47.5,0.0007275399207742412,1.4549959515960956e-05,-2.2389985004922508e-10,-2.2401171839611305e-10,2616.0802962732373,2845.280717822689
wide,3,single,0.008,47.5,0.0007275392504232654,2.910807308056909e-05,-8.942508258414153e-10,-8.960468735844522e-10,2616.2810731657905,2845.280717822688
wide,4,single,-0.004,47.5,0.0007275399207742412,-1.4549959515960956e-05,-2.2389985004922508e-10,-2.2401171839611305e-10,2616.0802962732373,2845.280717822689
wide,5,counter,0.004,47.5,0.0007275399488249399,1.4639596824720146e-05,-1.958491513496391e-10,-1.9596720742105736e-10,2616.0857887099924,2845.280717822688
wide,6,counter,-0.004,47.5,0.0007275399488249399,-1.4639596824720146e-05,-1.958491513496391e-10,-1.9596720742105736e-10,2616.0857887099924,2845.280717822688
wide,0,single,0,47.6,0.0006986112205330895,0.0,0.0,-0.0,2616.0133706363354,2845.2807178159674
wide,1,single,0.002,47.6,0.0006986111835991465,8.326079678654365e-06,-3.6933942991652924e-11,-3.693956788371516e-11,2616.0301020440465,2845.2807178159674
wide,2,single,0.004,47.6,0.0006986110728654328,1.6653029908577566e-05,-1.4766765674828486e-10,-1.4775827153486065e-10,2616.080296267183,2845.280717815968
wide,3,single,0.008,47.6,0.0006986106309559475,3.3313059615898e-05,-5.895771419900733e-10,-5.910330861394426e-10,2616.28107315972,2845.2807178159687
wide,4,single,-0.004,47.6,0.0006986110728654328,-1.6653029908577566e-05,-1.4766765674828486e-10,-1.4775827153486065e-10,2616.080296267183,2845.280717815968
wide,5,counter,0.004,47.6,0.0006986110988849473,1.6741985406600516e-05,-1.2164814218885295e-10,-1.217449660495972e-10,2616.0857887039338,2845.2807178159674
wide,6,counter,-0.004,47.6,0.0006986110988849473,-1.6741985406600516e-05,-1.2164814218885295e-10,-1.217449660495972e-10,2616.0857887039338,2845.2807178159674
wide,0,single,0,47.7,0.0006684922938866633,0.0,0.0,-0.0,2616.013370630287,2845.280717809247
wide,1,single,0.002,47.7,0.0006684922750483331,9.361545694316645e-06,-1.8838330201331743e-11,-1.8842345356426157e-11,2616.0301020379966,2845.280717809247
wide,2,single,0.004,47.7,0.0006684922185818927,1.8723818369581137e-05,-7.530477055730372e-11,-7.536938142570463e-11,2616.080296261129,2845.2807178092476
wide,3,single,0.008,47.7,0.0006684919934492049,3.7453487525664935e-05,-3.004374584400851e-10,-3.014775257028185e-10,2616.28107315365,2845.28071780925
wide,4,single,-0.004,47.7,0.0006684922185818927,-1.8723818369581137e-05,-7.530477055730372e-11,-7.536938142570463e-11,2616.080296261129,2845.2807178092476
wide,5,counter,0.004,47.7,0.0006684922424759859,1.8813471091370877e-05,-5.141067736455507e-11,-5.148154334544553e-11,2616.0857886978747,2845.280717809247
wide,6,counter,-0.004,47.7,0.0006684922424759859,-1.8813471091370877e-05,-5.141067736455507e-11,-5.148154334544553e-11,2616.0857886978747,2845.280717809247
wide,0,single,0,47.800000000000004,0.0006372346688360656,0.0,0.0,-0.0,2616.0133706242377,2845.2807178025264
wide,1,single,0.002,47.800000000000004,0.0006372346668677783,1.037707497568095e-05,-1.968287295303628e-12,-1.9704372398161237e-12,2616.0301020319466,2845.280717802527
wide,2,single,0.004,47.800000000000004,0.0006372346609884564,2.075473466544804e-05,-7.847609172738357e-12,-7.881748959264495e-12,2616.0802962550747,2845.280717802527
wide,3,single,0.008,47.800000000000004,0.0006372346378615101,4.1514181525685836e-05,-3.097455549428557e-11,-3.152699583705798e-11,2616.2810731475806,2845.28071780253
wide,4,single,-0.004,47.800000000000004,0.0006372346609884564,-2.075473466544804e-05,-7.847609172738357e-12,-7.881748959264495e-12,2616.0802962550747,2845.280717802527
wide,5,counter,0.004,47.800000000000004,0.0006372346827076101,2.0846217982067302e-05,1.3871544538024416e-11,1.3831129251760143e-11,2616.085788691816,2845.280717802527
wide,6,counter,-0.004,47.800000000000004,0.0006372346827076101,-2.0846217982067302e-05,1.3871544538024416e-11,1.3831129251760143e-11,2616.085788691816,2845.280717802527
wide,0,single,0,47.9,0.000604891589119032,0.0,0.0,0.0,2616.0133706181896,2845.2807177958052
wide,1,single,0.002,47.9,0.000604891602623852,1.1364671340455402e-05,1.3504819983654881e-11,1.3504881159031405e-11,2616.0301020258976,2845.2807177958052
wide,2,single,0.004,47.9,0.0006048916431380658,2.2729787041817137e-05,5.401903382072637e-11,5.401952463612562e-11,2616.0802962490216,2845.280717795807
wide,3,single,0.008,47.9,0.0006048918051949635,4.546316298829104e-05,2.1607593156131727e-10,2.160780985445025e-10,2616.2810731415116,2845.2807177958107
wide,4,single,-0.004,47.9,0.0006048916431380658,-2.2729787041817137e-05,5.401903382072637e-11,5.401952463612562e-11,2616.0802962490216,2845.280717795807
wide,5,counter,0.004,47.9,0.0006048916626715497,2.2820529523124643e-05,7.355251770060217e-11,7.354677939470649e-11,2616.0857886857575,2845.2807177958066
wide,6,counter,-0.004,47.9,0.0006048916626715497,-2.2820529523124643e-05,7.355251770060217e-11,7.354677939470649e-11,2616.0857886857575,2845.2807177958066
wide,0,single,0,48.0,0.00057151814741496,0.0,0.0,0.0,2616.0133706121405,2845.2807177890845
wide,1,single,0.002,48.0,0.0005715181749154775,1.2320215777869472e-05,2.7500517488232568e-11,2.750299141708154e-11,2616.0301020198476,2845.2807177890845
wide,2,single,0.004,48.0,0.0005715182573879386,2.464073809716679e-05,1.0997297853181792e-10,1.1001196566832617e-10,2616.0802962429684,2845.280717789086
wide,3,single,0.008,48.0,0.0005715185868444813,4.92839620695975e-05,4.394295213079255e-10,4.4004786267330466e-10,2616.281073135444,2845.2807177890913
wide,4,single,-0.004,48.0,0.0005715182573879386,-2.464073809716679e-05,1.0997297853181792e-10,1.1001196566832617e-10,2616.0802962429684,2845.280717789086
wide,5,counter,0.004,48.0,0.0005715182747604575,2.473105871288229e-05,1.2734549742834944e-10,1.2737827905496992e-10,2616.0857886797003,2845.280717789086
wide,6,counter,-0.004,48.0,0.0005715182747604575,-2.473105871288229e-05,1.2734549742834944e-10,1.2737827905496992e-10,2616.0857886797003,2845.280717789086
wide,0,single,0,48.1,0.0005371711915008314,0.0,0.0,0.0,2616.0133706060915,2845.2807177823643
wide,1,single,0.002,48.1,0.00053717123152464,1.3245940271101994e-05,4.002380859461502e-11,4.0028827282667705e-11,2616.030102013797,2845.2807177823643
wide,2,single,0.004,48.1,0.0005371713515351206,2.6492052351044347e-05,1.6003428920594032e-10,1.6011530913067082e-10,2616.0802962369144,2845.280717782366
wide,3,single,0.008,48.1,0.0005371718306714437,5.2985512232489106e-05,6.391706122710339e-10,6.404612365226833e-10,2616.281073129377,2845.2807177823715
wide,4,single,-0.004,48.1,0.0005371713515351206,-2.6492052351044347e-05,1.6003428920594032e-10,1.6011530913067082e-10,2616.0802962369144,2845.280717782366
wide,5,counter,0.004,48.1,0.0005371713667981976,2.6583966142327944e-05,1.7529736624950776e-10,1.7537216335467842e-10,2616.0857886736417,2845.2807177823647
wide,6,counter,-0.004,48.1,0.0005371713667981976,-2.6583966142327944e-05,1.7529736624950776e-10,1.7537216335467842e-10,2616.0857886736417,2845.2807177823647
wide,0,single,0,48.2,0.0005019092274174779,0.0,0.0,0.0,2616.0133706000443,2845.2807177756436
wide,1,single,0.002,48.2,0.0005019092785701611,1.4143084370559326e-05,5.115268321767563e-11,5.1160549720094006e-11,2616.030102007748,2845.2807177756436
wide,2,single,0.004,48.2,0.0005019094319334305,2.8286209359427777e-05,2.0451595256730515e-10,2.0464219888037602e-10,2616.0802962308617,2845.280717775645
wide,3,single,0.008,48.2,0.0005019100439723287,5.657277622929727e-05,8.165548507537215e-10,8.185687955215041e-10,2616.2810731233103,2845.280717775651
wide,4,single,-0.004,48.2,0.0005019094319334305,-2.8286209359427777e-05,2.0451595256730515e-10,2.0464219888037602e-10,2616.0802962308617,2845.280717775645
wide,5,counter,0.004,48.2,0.0005019094451589621,2.8377663913483844e-05,2.177414842397321e-10,2.17861537952746e-10,2616.0857886675844,2845.280717775644
wide,6,counter,-0.004,48.2,0.0005019094451589621,-2.8377663913483844e-05,2.177414842397321e-10,2.17861537952746e-10,2616.0857886675844,2845.280717775644
wide,0,single,0,48.300000000000004,0.00046579231981109024,0.0,0.0,0.0,2616.0133705939948,2845.2807177689224
wide,1,single,0.002,48.300000000000004,0.0004657923808361871,1.5007013517342562e-05,6.102509686814472e-11,6.103606458866637e-11,2616.030102001698,2845.2807177689224
wide,2,single,0.004,48.300000000000004,0.00046579256378100124,3.0013940442197108e-05,2.439699110052748e-10,2.441442583546655e-10,2616.0802962248085,2845.280717768924
wide,3,single,0.008,48.300000000000004,0.0004657932936045375,6.0027220200799116e-05,9.737934472458729e-10,9.76577033418662e-10,2616.281073117244,2845.28071776893
wide,4,single,-0.004,48.300000000000004,0.00046579256378100124,-3.0013940442197108e-05,2.439699110052748e-10,2.441442583546655e-10,2616.0802962248085,2845.280717768924
wide,5,counter,0.004,48.300000000000004,0.0004657925750594664,3.0104083874492473e-05,2.5524837614625956e-10,2.5541658381612755e-10,2616.0857886615263,2845.2807177689238
wide,6,counter,-0.004,48.300000000000004,0.0004657925750594664,-3.0104083874492473e-05,2.5524837614625956e-10,2.5541658381612755e-10,2616.0857886615263,2845.2807177689238
wide,0,single,0,48.4,0.0004288819896200685,0.0,0.0,0.0,2616.013370587946,2845.2807177622017
wide,1,single,0.002,48.4,0.00042888205944324243,1.5829887817701497e-05,6.982317393537663e-11,6.983727477324371e-11,2616.0301019956482,2845.280717762203
wide,2,single,0.004,48.4,0.0004288822687441135,3.165956624889224e-05,2.791240450036002e-10,2.7934909909297484e-10,2616.0802962187554,2845.280717762204
wide,3,single,0.008,48.4,0.0004288831034210766,6.331748894129833e-05,1.1138010080750417e-09,1.1173963963718994e-09,2616.2810731111776,2845.2807177622108
wide,4,single,-0.004,48.4,0.0004288822687441135,-3.165956624889224e-05,2.791240450036002e-10,2.7934909909297484e-10,2616.0802962187554,2845.280717762204
wide,5,counter,0.004,48.4,0.00042888227817920174,3.175072940828353e-05,2.8855913323947227e-10,2.887780727657739e-10,2616.0857886554686,2845.2807177622035
wide,6,counter,-0.004,48.4,0.00042888227817920174,-3.175072940828353e-05,2.8855913323947227e-10,2.887780727657739e-10,2616.0857886554686,2845.2807177622035
wide,0,single,0,48.5,0.0003912411092814117,0.0,0.0,0.0,2616.0133705818976,2845.280717755481
wide,1,single,0.002,48.5,0.0003912411870340434,1.6608545798278075e-05,7.775263169852026e-11,7.776998655565916e-11,2616.0301019895987,2845.280717755482
wide,2,single,0.004,48.5,0.00039124142008317226,3.321676419022823e-05,3.1080176057579276e-10,3.1107994622263663e-10,2616.0802962127027,2845.2807177554837
wide,3,single,0.008,48.5,0.00039124234915512135,6.643094013076955e-05,1.2398737096698184e-09,1.2443197848905465e-09,2616.281073105112,2845.2807177554896
wide,4,single,-0.004,48.5,0.00039124142008317226,-3.321676419022823e-05,3.1080176057579276e-10,3.1107994622263663e-10,2616.0802962127027,2845.2807177554837
wide,5,counter,0.004,48.5,0.0003912414277877851,3.33078725552717e-05,3.1850637340243015e-10,3.1877851440713925e-10,2616.0857886494105,2845.280717755483
wide,6,counter,-0.004,48.5,0.0003912414277877851,-3.33078725552717e-05,3.1850637340243015e-10,3.1877851440713925e-10,2616.0857886494105,2845.280717755483
wide,0,single,0,48.6,0.00035293379563481524,0.0,0.0,0.0,2616.0133705758485,2845.2807177487607
wide,1,single,0.002,48.6,0.000352933880658498,1.734857613067362e-05,8.50236827557721e-11,8.504453898238846e-11,2616.0301019835492,2845.2807177487607
wide,2,single,0.004,48.6,0.00035293413547936433,3.4696711879105565e-05,3.398445490949628e-10,3.4017815592955384e-10,2616.080296206649,2845.280717748762
wide,3,single,0.008,48.6,0.0003529351510142686,6.938993115257468e-05,1.3553794533656231e-09,1.3607126237182154e-09,2616.281073099045,2845.280717748768
wide,4,single,-0.004,48.6,0.00035293413547936433,-3.4696711879105565e-05,3.398445490949628e-10,3.4017815592955384e-10,2616.080296206649,2845.280717748762
wide,5,counter,0.004,48.6,0.0003529341415769815,3.478600772243887e-05,3.459421662435798e-10,3.4626983658587375e-10,2616.0857886433523,2845.2807177487616
wide,6,counter,-0.004,48.6,0.0003529341415769815,-3.478600772243887e-05,3.459421662435798e-10,3.4626983658587375e-10,2616.0857886433523,2845.2807177487616
wide,0,single,0,48.7,0.0003140253007071436,0.0,0.0,0.0,2616.0133705698,2845.2807177420395
wide,1,single,0.002,48.7,0.0003140253925426463,1.8052672618007857e-05,9.183550268984306e-11,9.185995372562222e-11,2616.030101977499,2845.2807177420405
wide,2,single,0.004,48.7,0.000314025667755767,3.610479717647466e-05,3.670486234288832e-10,3.674398149024889e-10,2616.0802962005964,2845.2807177420414
wide,3,single,0.008,48.7,0.0003140267642115444,7.220523976596395e-05,1.4635044007834525e-09,1.4697592596099555e-09,2616.2810730929787,2845.280717742046
wide,4,single,-0.004,48.7,0.000314025667755767,-3.610479717647466e-05,3.670486234288832e-10,3.674398149024889e-10,2616.0802962005964,2845.2807177420414
wide,5,counter,0.004,48.7,0.0003140256723793694,3.6194321191210245e-05,3.7167222581959217e-10,3.7205752994927347e-10,2616.085788637295,2845.280717742041
wide,6,counter,-0.004,48.7,0.0003140256723793694,-3.6194321191210245e-05,3.7167222581959217e-10,3.7205752994927347e-10,2616.085788637295,2845.280717742041
wide,0,single,0,48.800000000000004,0.00027458190056350423,0.0,0.0,0.0,2616.013370563751,2845.280717735319
wide,1,single,0.002,48.800000000000004,0.0002745819989242971,1.8710524057909517e-05,9.836079287216595e-11,9.838892690058622e-11,2616.0301019714493,2845.280717735319
wide,2,single,0.004,48.800000000000004,0.0002745822936683399,3.7420397925405996e-05,3.9310483568397864e-10,3.935557076023449e-10,2616.0802961945437,2845.280717735321
wide,3,single,0.008,48.800000000000004,0.0002745834675763726,7.483562363894737e-05,1.5670128683683247e-09,1.5742228304093795e-09,2616.281073086912,2845.2807177353247
wide,4,single,-0.004,48.800000000000004,0.0002745822936683399,-3.7420397925405996e-05,3.9310483568397864e-10,3.935557076023449e-10,2616.0802961945437,2845.280717735321
wide,5,counter,0.004,48.800000000000004,0.00027458229695917106,3.75101709944364e-05,3.963956668332283e-10,3.9684069763772175e-10,2616.085788631237,2845.2807177353193
wide,6,counter,-0.004,48.800000000000004,0.00027458229695917106,-3.75101709944364e-05,3.963956668332283e-10,3.9684069763772175e-10,2616.085788631237,2845.2807177353193
wide,0,single,0,48.9,0.00023467078241391656,0.0,0.0,0.0,2616.0133705577027,2845.280717728598
wide,1,single,0.002,48.9,0.000234670887146982,1.9314120187648254e-05,1.047330654277076e-10,1.047651286723972e-10,2616.0301019653994,2845.280717728598
wide,2,single,0.004,48.9,0.00023467120096183934,3.862749378422701e-05,4.185479227742858e-10,4.190605146895888e-10,2616.0802961884897,2845.2807177286004
wide,3,single,0.008,48.9,0.00023467245045830177,7.724904355872427e-05,1.6680443852069068e-09,1.6762420587583552e-09,2616.2810730808433,2845.2807177286027
wide,4,single,-0.004,48.9,0.00023467120096183934,-3.862749378422701e-05,4.185479227742858e-10,4.190605146895888e-10,2616.0802961884897,2845.2807177286004
wide,5,counter,0.004,48.9,0.00023467120307288453,3.8715349463451745e-05,4.206589679725276e-10,4.2116584999427227e-10,2616.085788625179,2845.2807177285986
wide,6,counter,-0.004,48.9,0.00023467120307288453,-3.8715349463451745e-05,4.206589679725276e-10,4.2116584999427227e-10,2616.085788625179,2845.2807177285986
wide,0,single,0,49.0,0.00019435993016793206,0.0,0.0,0.0,2616.0133705516546,2845.280717721877
wide,1,single,0.002,49.0,0.00019436004120858884,1.9871442154854142e-05,1.1104065678556839e-10,1.1107675739134814e-10,2616.0301019593494,2845.280717721878
wide,2,single,0.004,49.0,0.00019436037389870147,3.9742047160980355e-05,4.437307694134425e-10,4.443070295653926e-10,2616.080296182437,2845.2807177218783
wide,3,single,0.008,49.0,0.00019436169817875352,7.947742524411952e-05,1.7680108214588285e-09,1.7772281182615703e-09,2616.281073074775,2845.280717721881
wide,4,single,-0.004,49.0,0.00019436037389870147,-3.9742047160980355e-05,4.437307694134425e-10,4.443070295653926e-10,2616.080296182437,2845.2807177218783
wide,5,counter,0.004,49.0,0.00019436037499630232,3.98293219416523e-05,4.448283702647958e-10,4.4539904650356617e-10,2616.08578861912,2845.280717721878
wide,6,counter,-0.004,49.0,0.00019436037499630232,-3.98293219416523e-05,4.448283702647958e-10,4.4539904650356617e-10,2616.08578861912,2845.280717721878
wide,0,single,0,49.1,0.00015371800863246704,0.0,0.0,0.0,2616.0133705456055,2845.2807177151562
wide,1,single,0.002,49.1,0.00015371812595711869,2.0389423744253357e-05,1.1732465164866236e-10,1.1736475383152878e-10,2616.0301019532994,2845.2807177151562
wide,2,single,0.004,49.1,0.00015371847744962027,4.0777925712900506e-05,4.688171532300604e-10,4.694590153261151e-10,2616.080296176383,2845.280717715158
wide,3,single,0.008,49.1,0.0001537198762003792,8.154850471172907e-05,1.867567912166093e-09,1.8778360613044605e-09,2616.2810730687065,2845.280717715159
wide,4,single,-0.004,49.1,0.00015371847744962027,-4.0777925712900506e-05,4.688171532300604e-10,4.694590153261151e-10,2616.080296176383,2845.280717715158
wide,5,counter,0.004,49.1,0.00015371847771311574,4.086552605322197e-05,4.690806487000782e-10,4.697169847798261e-10,2616.085788613062,2845.2807177151567
wide,6,counter,-0.004,49.1,0.00015371847771311574,-4.086552605322197e-05,4.690806487000782e-10,4.697169847798261e-10,2616.085788613062,2845.2807177151567
wide,0,single,0,49.2,0.00011281424654978346,0.0,0.0,0.0,2616.013370539557,2845.2807177084355
wide,1,single,0.002,49.2,0.00011281437012914155,2.085943266646049e-05,1.2357935809110925e-10,1.2362363200185085e-10,2616.0301019472495,2845.280717708436
wide,2,single,0.004,49.2,0.00011281474033489888,4.171786494141876e-05,4.937851154167543e-10,4.944945280074034e-10,2616.080296170329,2845.280717708436
wide,3,single,0.008,49.2,0.00011281621317864524,8.342775360629264e-05,1.9666288617812807e-09,1.9779781120296137e-09,2616.281073062637,2845.280717708436
wide,4,single,-0.004,49.2,0.00011281474033489888,-4.171786494141876e-05,4.937851154167543e-10,4.944945280074034e-10,2616.080296170329,2845.280717708436
