case,time,source_a,inverse_a
finest-broad,15.525,5.9054353308652e-101,2.85054748600978e-76
finest-broad,15.55,8.62012083798829e-100,2.7815806340512245e-75
finest-broad,15.575000000000001,1.2409993217164226e-98,2.673740092838024e-74
finest-broad,15.6,1.7620771987480615e-97,2.531620721255613e-73
finest-broad,15.625,2.467582891013122e-96,2.3611158877653944e-72
finest-broad,15.65,3.408081914999086e-95,2.1690121354169323e-71
finest-broad,15.675,4.6423466285933827e-94,1.962542137123433e-70
finest-broad,15.700000000000001,6.236658501372245e-93,1.7489368714871806e-69
finest-broad,15.725,8.263244401009511e-92,1.5350152551137325e-68
finest-broad,15.75,1.079768412999064e-90,1.3268426486143623e-67
finest-broad,15.775,1.391518400096352e-89,1.1294799009522929e-66
finest-broad,15.8,1.7685701914925383e-88,9.468334090487877e-66
finest-broad,15.825000000000001,2.2168031410329834e-87,7.816055962275487e-65
finest-broad,15.85,2.7403098196276867e-86,6.353356141837176e-64
finest-broad,15.875,3.3406879499801706e-85,5.08512936386086e-63
finest-broad,15.9,4.016350536530602e-84,4.0074235208652536e-62
finest-broad,15.925,4.761921917671274e-83,3.109377244616941e-61
finest-broad,15.950000000000001,5.567793835776549e-82,2.3752336791361414e-60
finest-broad,15.975,6.419914425760366e-81,1.786253659075958e-59
finest-broad,16.0,7.299872815424027e-80,1.3223979191554832e-58
finest-broad,16.025,8.185322412143926e-79,9.636981717544566e-58
finest-broad,16.05,9.050757844773853e-78,6.912841405406859e-57
finest-broad,16.075,9.86862627344126e-77,4.880730688399861e-56
finest-broad,16.1,1.0610716977651608e-75,3.391571323611757e-55
finest-broad,16.125,1.1249738268476978e-74,2.3194189994037627e-54
finest-broad,16.15,1.1760962609771918e-73,1.5609643533332217e-53
finest-broad,16.175,1.2123803704023996e-72,1.033748050561545e-52
finest-broad,16.2,1.2323186364032411e-71,6.736212813917258e-52
finest-broad,16.225,1.2350582654349295e-70,4.3188356380040676e-51
finest-broad,16.25,1.220461534044192e-69,2.7241854232727997e-50
finest-broad,16.275,1.1891169299854158e-68,1.6904174673642448e-49
finest-broad,16.3,1.1422998615629001e-67,1.031824016733176e-48
finest-broad,16.325,1.081886584047685e-66,6.19494499958331e-48
finest-broad,16.35,1.0102294360114024e-65,3.6580864385728637e-47
finest-broad,16.375,9.300049488683928e-65,2.1243121561012623e-46
finest-broad,16.4,8.440484915455654e-64,1.2130880652143094e-45
finest-broad,16.425,7.551896387706026e-63,6.811397507350362e-45
finest-broad,16.45,6.661014257423838e-62,3.7601808474038643e-44
finest-broad,16.475,5.7917429943135344e-61,2.0406424246735512e-43
finest-broad,16.5,4.964222825340932e-60,1.0885943594497801e-42
finest-broad,16.525,4.194251066630723e-59,5.707681289378587e-42
finest-broad,16.55,3.493063377102894e-58,2.94102923317026e-41
finest-broad,16.575,2.867442422531705e-57,1.4891361772021914e-40
finest-broad,16.6,2.3200965076868985e-56,7.408191284098494e-40
finest-broad,16.625,1.85023539173511e-55,3.620575168778289e-39
finest-broad,16.65,1.4542650420602656e-54,1.7380928055857366e-38
finest-broad,16.675,1.1265264969285037e-53,8.194794988520151e-38
finest-broad,16.7,8.600143420213908e-53,3.794109094089876e-37
finest-broad,16.725,6.4702509107962844e-52,1.72473305473707e-36
finest-broad,16.75,4.7970244969424193e-51,7.696703203424702e-36
finest-broad,16.775,3.504627712734803e-50,3.3712052763788225e-35
finest-broad,16.8,2.52298255007539e-49,1.4490593535734942e-34
finest-broad,16.825,1.7896650500887372e-48,6.111197569189721e-34
finest-broad,16.85,1.2508252886083075e-47,2.5282478571726495e-33
finest-broad,16.875,8.6133209843294695e-47,1.0258291586079148e-32
finest-broad,16.9,5.843524129572762e-46,4.0812741302365417e-32
finest-broad,16.925,3.905618924908703e-45,1.5917646869135845e-31
finest-broad,16.95,2.5715543717893564e-44,6.084353555465048e-31
finest-broad,16.975,1.6679068254793719e-43,2.278687896318257e-30
finest-broad,17.0,1.0656065671845646e-42,8.35918030686106e-30
finest-broad,17.025,6.705778239412623e-42,3.0027191410696284e-29
finest-broad,17.05,4.1562934596919203e-41,1.0558211193862994e-28
finest-broad,17.075,2.5371421090776282e-40,3.632704339861906e-28
finest-broad,17.1,1.5252503215442815e-39,1.2225263966045757e-27
finest-broad,17.125,9.029644708511712e-39,4.022367125213159e-27
finest-broad,17.150000000000002,5.263906180770538e-38,1.2932615688940212e-26
finest-broad,17.175,3.0215344077288066e-37,4.061002231781607e-26
finest-broad,17.2,1.7076626768900403e-36,1.2446665713521385e-25
finest-broad,17.225,9.50176274343089e-36,3.7208259093771136e-25
finest-broad,17.25,5.204816500162237e-35,1.084025200364896e-24
finest-broad,17.275000000000002,2.8065743477750768e-34,3.0749728406636115e-24
finest-broad,17.3,1.489660952030436e-33,8.483141494130985e-24
finest-broad,17.325,7.782283187437377e-33,2.272980481959259e-23
finest-broad,17.35,4.001320730960845e-32,5.905134813423128e-23
finest-broad,17.375,2.0246198581890737e-31,1.4843482233933217e-22
finest-broad,17.400000000000002,1.0080764516401707e-30,3.600030072032725e-22
finest-broad,17.425,4.938764494794905e-30,8.392656491053293e-22
finest-broad,17.45,2.380575628953998e-29,1.8705721801720394e-21
finest-broad,17.475,1.1288787730063367e-28,3.9534611130770155e-21
finest-broad,17.5,5.2659408692976e-28,7.817081188881335e-21
finest-broad,17.525000000000002,2.416175612619987e-27,1.4101682845117253e-20
finest-broad,17.55,1.0903454782914742e-26,2.193460954313931e-20
finest-broad,17.575,4.8388354563542e-26,2.4469019635625353e-20
finest-broad,17.6,2.1116179052082546e-25,-2.9938239529737124e-21
finest-broad,17.625,9.060305696422246e-25,-1.3141606073630492e-19
finest-broad,17.650000000000002,3.821881776925269e-24,-5.404583660296235e-19
finest-broad,17.675,1.5847869723877667e-23,-1.645732944781815e-18
finest-broad,17.7,6.459138580829823e-23,-4.340045777510962e-18
finest-broad,17.725,2.587245233723745e-22,-1.0417982144728074e-17
finest-broad,17.75,1.0183742791219e-21,-2.3264971015048256e-17
finest-broad,17.775000000000002,3.9384913731396265e-21,-4.8874176181699855e-17
finest-broad,17.8,1.4964046195592905e-20,-9.71731486892198e-17
finest-broad,17.825,5.584791796585028e-20,-1.8345516265569564e-16
finest-broad,17.85,2.047122956990826e-19,-3.293848331230755e-16
finest-broad,17.875,7.3688213061810315e-19,-5.625888200651534e-16
finest-broad,17.900000000000002,2.604385835226678e-18,-9.133073400403553e-16
finest-broad,17.925,9.036488044340683e-18,-1.4059970893716324e-15
finest-broad,17.95,3.0776033818433354e-17,-2.04273131392063e-15
finest-broad,17.975,1.0286637293922641e-16,-2.7716081610442633e-15
finest-broad,18.0,3.3737175420615944e-16,-3.4197179263846432e-15
finest-broad,18.025000000000002,1.0855320931257e-15,-3.52413166496481e-15
finest-broad,18.05,3.426074003565499e-15,-1.85261387201565e-15
finest-broad,18.075,1.0604486123210435e-14,5.004755430735704e-15
finest-broad,18.1,3.218378725311735e-14,2.6735422460955155e-14
finest-broad,18.125,9.575294393595755e-14,9.09556689977439e-14
finest-broad,18.150000000000002,2.792185954154864e-13,2.754637252929529e-13
finest-broad,18.175,7.978483001483846e-13,7.952889322427537e-13
finest-broad,18.2,2.2334867596578342e-12,2.231969777547899e-12
finest-broad,18.225,6.123975385670039e-12,6.1230739670414356e-12
finest-broad,18.25,1.6442466636566038e-11,1.6441606970294397e-11
finest-broad,18.275000000000002,4.3219223689180065e-11,4.321784961521367e-11
finest-broad,18.3,1.1118670326106586e-10,1.1118440341385593e-10
finest-broad,18.325,2.7988558462873015e-10,2.7988214056378835e-10
finest-broad,18.35,6.891953734995515e-10,6.891907547361499e-10
finest-broad,18.375,1.6596527327967668e-09,1.6596471052722648e-09
finest-broad,18.400000000000002,3.90733575606788e-09,3.907329529410521e-09
finest-broad,18.425,8.990945204379212e-09,8.990939038529404e-09
finest-broad,18.45,2.021439603809292e-08,2.0214390670565078e-08
finest-broad,18.475,4.439298273078281e-08,4.439297858949928e-08
finest-broad,18.5,9.519882893173234e-08,9.519882574338381e-08
finest-broad,18.525000000000002,1.9928621165961028e-07,1.9928620842945043e-07
finest-broad,18.55,4.0711397362134045e-07,4.0711396918876886e-07
finest-broad,18.575,8.113609362981444e-07,8.113609301767102e-07
finest-broad,18.6,1.5770335583515194e-06,1.5770335511655131e-06
finest-broad,18.625,2.9886247008429933e-06,2.9886246938881485e-06
finest-broad,18.650000000000002,5.52062794991977e-06,5.520627944191689e-06
finest-broad,18.675,9.937723577258096e-06,9.937723572939097e-06
finest-broad,18.7,1.7429190759439056e-05,1.7429190756449067e-05
finest-broad,18.725,2.977768508318206e-05,2.977768508213325e-05
finest-broad,18.75,4.955490338084762e-05,4.955490338298315e-05
finest-broad,18.775000000000002,8.032617877293332e-05,8.032617877859816e-05
finest-broad,18.8,0.00012683450367458887,0.00012683450368175184
finest-broad,18.825,0.0001951253822319866,0.0001951253822368965
finest-broad,18.85,0.0002925720243828488,0.00029257202438275423
finest-broad,18.875,0.00042777018750863287,0.0004277701875037333
finest-broad,18.900000000000002,0.0006102952005206423,0.0006102952005127676
finest-broad,18.925,0.0008503469113197215,0.0008503469113091208
finest-broad,18.95,0.0011583418485755774,0.0011583418485600894
finest-broad,18.975,0.001544532137781042,0.0015445321377593995
finest-broad,19.0,0.0020187257369985094,0.002018725736973899
finest-broad,19.025000000000002,0.0025901495628375465,0.0025901495628162146
finest-broad,19.05,0.0032674471761835796,0.003267447176169224
finest-broad,19.075,0.004058758399727638,0.004058758399718289
finest-broad,19.1,0.004971812234305194,0.004971812234296776
finest-broad,19.125,0.006013984631256062,0.006013984631248029
finest-broad,19.150000000000002,0.007192313857556814,0.007192313857552253
finest-broad,19.175,0.008513497615190815,0.008513497615191018
finest-broad,19.2,0.009983893865898421,0.00998389386589984
finest-broad,19.225,0.011609516417402179,0.011609516417400208
finest-broad,19.25,0.013395991135510477,0.013395991135504758
finest-broad,19.275000000000002,0.015348454478125564,0.015348454478119099
finest-broad,19.3,0.01747143098968227,0.017471430989676025
finest-broad,19.325,0.019768771038951513,0.019768771038942718
finest-broad,19.35,0.022243706906226807,0.022243706906213405
finest-broad,19.375,0.024898991955052085,0.024898991955036608
finest-broad,19.400000000000002,0.02773700019503738,0.02773700019502437
finest-broad,19.425,0.030759677708779132,0.03075967770876977
finest-broad,19.45,0.03396836584556554,0.03396836584555682
finest-broad,19.475,0.03736364837767177,0.03736364837766071
finest-broad,19.5,0.04094536891130745,0.0409453689112951
finest-broad,19.525000000000002,0.04471280233342919,0.04471280233341905
finest-broad,19.55,0.04866480054926935,0.048664800549263
finest-broad,19.575,0.052799752165986535,0.052799752165981546
finest-broad,19.6,0.057115397327316075,0.05711539732730864
finest-broad,19.625,0.061608706168092886,0.06160870616808153
finest-broad,19.650000000000002,0.06627596114155683,0.06627596114154305
finest-broad,19.675,0.0711129452540325,0.07111294525401872
finest-broad,19.7,0.07611501258431116,0.07611501258429841
finest-broad,19.725,0.08127696662995237,0.08127696662994144
finest-broad,19.75,0.08659291607777687,0.08659291607776776
finest-broad,19.775000000000002,0.09205630332417973,0.09205630332417235
finest-broad,19.8,0.0976600714940204,0.09766007149401482
finest-broad,19.825,0.1033967563131629,0.10339675631315806
finest-broad,19.85,0.10925840315901289,0.10925840315900734
finest-broad,19.875,0.11523645576090989,0.11523645576090275
finest-broad,19.900000000000002,0.12132179408925714,0.12132179408924931
finest-broad,19.925,0.12750487787528186,0.12750487787527345
finest-broad,19.95,0.13377580733504404,0.13377580733503425
finest-broad,19.975,0.14012425120520497,0.14012425120519392
finest-broad,20.0,0.146539392638539,0.14653939263852866
finest-broad,20.025000000000002,0.15301000223170388,0.15301000223169647
finest-broad,20.05,0.1595245462223033,0.1595245462222984
finest-broad,20.075,0.16607119839480167,0.16607119839479662
finest-broad,20.1,0.17263779072758928,0.17263779072758348
finest-broad,20.125,0.17921182765221594,0.17921182765220847
finest-broad,20.150000000000002,0.18578057104930484,0.1857805710492954
finest-broad,20.175,0.1923310935383711,0.1923310935383606
finest-broad,20.2,0.1988502687448183,0.19885026874480682
finest-broad,20.225,0.20532477293773108,0.20532477293771748
finest-broad,20.25,0.21174113702163672,0.21174113702162192
finest-broad,20.275000000000002,0.21808580078108944,0.2180858007810753
finest-broad,20.3,0.22434513446422522,0.22434513446421206
finest-broad,20.325,0.23050545384568868,0.2305054538456753
finest-broad,20.35,0.2365530517482186,0.23655305174820704
finest-broad,20.375,0.24247423656186082,0.24247423656184935
finest-broad,20.400000000000002,0.2482553704103933,0.24825537041037907
finest-broad,20.425,0.2538829032290882,0.2538829032290708
finest-broad,20.45,0.2593433928047979,0.2593433928047809
finest-broad,20.475,0.2646235255913851,0.2646235255913729
finest-broad,20.5,0.2697101647530067,0.2697101647529946
finest-broad,20.525000000000002,0.2745903989987627,0.2745903989987492
finest-broad,20.55,0.2792515510233233,0.2792515510233058
finest-broad,20.575,0.2836811853638182,0.2836811853638011
finest-broad,20.6,0.2878671675897846,0.2878671675897688
finest-broad,20.625,0.2917977181410764,0.29179771814106203
finest-broad,20.650000000000002,0.295461403567509,0.2954614035674966
finest-broad,20.675,0.2988471418470355,0.2988471418470228
finest-broad,20.7,0.3019442760695338,0.3019442760695182
finest-broad,20.725,0.30474261734371877,0.3047426173437053
finest-broad,20.75,0.30723241571783577,0.3072324157178255
finest-broad,20.775000000000002,0.3094043797419698,0.3094043797419609
finest-broad,20.8,0.31124976044397556,0.31124976044396396
finest-broad,20.825,0.31276036286729564,0.31276036286728387
finest-broad,20.85,0.31392850673458017,0.3139285067345687
finest-broad,20.875,0.31474707732956225,0.3147470773295482
finest-broad,20.900000000000002,0.3152095982723013,0.3152095982722869
finest-broad,20.925,0.315310198955288,0.3153101989552782
finest-broad,20.95,0.3150435938633634,0.315043593863353
finest-broad,20.975,0.3144051639305332,0.31440516393051926
finest-broad,21.0,0.3133909822472011,0.31339098224718775
finest-broad,21.025000000000002,0.311997754008941,0.311997754008929
finest-broad,21.05,0.31022284664992156,0.31022284664990457
finest-broad,21.075,0.3080643642219026,0.3080643642218857
finest-broad,21.1,0.3055211060332221,0.30552110603320654
finest-broad,21.125,0.30259253151710797,0.3025925315170962
finest-broad,21.150000000000002,0.299278835292874,0.2992788352928653
finest-broad,21.175,0.2955809564822637,0.2955809564822589
finest-broad,21.2,0.2915005076015573,0.291500507601555
finest-broad,21.225,0.28703980838197796,0.2870398083819758
finest-broad,21.25,0.2822019382498121,0.2822019382498092
finest-broad,21.275000000000002,0.2769906697591813,0.27699066975918435
finest-broad,21.3,0.27141044837389894,0.27141044837390194
finest-broad,21.325,0.26546645867423374,0.2654664586742356
finest-broad,21.35,0.2591645882467445,0.25916458824674765
finest-broad,21.375,0.25251136590717926,0.2525113659071809
finest-broad,21.400000000000002,0.2455140128543034,0.24551401285431312
finest-broad,21.425,0.23818044180186992,0.2381804418018851
finest-broad,21.45,0.23051917605994715,0.2305191760599691
finest-broad,21.475,0.22253936961105908,0.22253936961108173
finest-broad,21.5,0.21425083187584246,0.21425083187586105
finest-broad,21.525000000000002,0.20566394721843645,0.20566394721845527
finest-broad,21.55,0.19678966139704995,0.19678966139706666
finest-broad,21.575,0.18763951772862206,0.18763951772864243
finest-broad,21.6,0.17822558833220953,0.17822558833222363
finest-broad,21.625,0.16856043289654582,0.16856043289655312
finest-broad,21.650000000000002,0.15865713414976135,0.1586571341497705
finest-broad,21.675,0.14852924428043993,0.14852924428044895
finest-broad,21.7,0.13819072496216936,0.13819072496218618
finest-broad,21.725,0.1276559747943817,0.1276559747944044
finest-broad,21.75,0.11693978929403998,0.11693978929405759
finest-broad,21.775000000000002,0.10605729051756554,0.10605729051757795
finest-broad,21.8,0.09502394368471488,0.09502394368472446
finest-broad,21.825,0.08385552696174672,0.0838555269617651
finest-broad,21.85,0.0725680569327309,0.0725680569327505
finest-broad,21.875,0.06117779477373708,0.061177794773755775
finest-broad,21.900000000000002,0.049701221808893005,0.04970122180890785
finest-broad,21.925,0.03815496490622918,0.0381549649062442
finest-broad,21.95,0.026555794248021472,0.026555794248037407
finest-broad,21.975,0.01492060133950795,0.014920601339538072
finest-broad,22.0,0.0032663267713483684,0.0032663267713817015
finest-broad,22.025000000000002,-0.008390047801181086,-0.008390047801143278
finest-broad,22.05,-0.02003152155560928,-0.02003152155557865
finest-broad,22.075,-0.03164114290131383,-0.03164114290127253
finest-broad,22.1,-0.04320202080048894,-0.043202020800453066
finest-broad,22.125,-0.05469734803627437,-0.05469734803624405
finest-broad,22.150000000000002,-0.06611046473387733,-0.06611046473384605
finest-broad,22.175,-0.0774248709843195,-0.07742487098428927
finest-broad,22.2,-0.0886242522037643,-0.088624252203729
finest-broad,22.225,-0.0996925368416511,-0.09969253684161983
finest-broad,22.25,-0.11061390897142505,-0.11061390897139987
finest-broad,22.275000000000002,-0.12137283582455512,-0.12137283582453258
finest-broad,22.3,-0.13195411873992832,-0.13195411873989743
finest-broad,22.325,-0.14234290508358924,-0.14234290508355504
finest-broad,22.35,-0.1525247174305771,-0.1525247174305437
finest-broad,22.375,-0.1624854968775813,-0.1624854968775499
finest-broad,22.400000000000002,-0.17221161426499226,-0.17221161426496215
finest-broad,22.425,-0.18168989985478234,-0.18168989985476383
finest-broad,22.45,-0.19090767842393688,-0.19090767842389716
finest-broad,22.475,-0.1998527801427699,-0.1998527801427357
finest-broad,22.5,-0.20851356900659093,-0.20851356900655782
finest-broad,22.525000000000002,-0.21687896971863607,-0.2168789697186109
finest-broad,22.55,-0.22493847856919566,-0.22493847856915988
finest-broad,22.575,-0.2326821884908267,-0.23268218849078914
finest-broad,22.6,-0.24010080855283084,-0.24010080855277888
finest-broad,22.625,-0.2471856746797198,-0.2471856746796655
finest-broad,22.650000000000002,-0.25392876927405933,-0.2539287692740134
finest-broad,22.675,-0.26032273491175306,-0.2603227349117157
finest-broad,22.7,-0.26636088380427253,-0.2663608838042174
finest-broad,22.725,-0.2720372107000866,-0.27203721070003534
finest-broad,22.75,-0.2773464026557282,-0.27734640265566923
finest-broad,22.775000000000002,-0.2822838451412216,-0.28228384514117955
finest-broad,22.8,-0.2868456283877067,-0.2868456283876791
finest-broad,22.825,-0.29102855447414144,-0.2910285544741174
finest-broad,22.85,-0.2948301375554547,-0.29483013755541276
finest-broad,22.875,-0.298248605506543,-0.29824860550650384
finest-broad,22.900000000000002,-0.301282903911699,-0.30128290391166945
finest-broad,22.925,-0.3039326887576959,-0.30393268875767065
finest-broad,22.95,-0.30619832618270426,-0.3061983261826778
finest-broad,22.975,-0.308080890887211,-0.3080808908871777
finest-broad,23.0,-0.3095821519956128,-0.3095821519955784
finest-broad,23.025000000000002,-0.31070457288368897,-0.3107045728836569
finest-broad,23.05,-0.31145130043132024,-0.31145130043128755
finest-broad,23.075,-0.311826147750053,-0.31182614775002493
finest-broad,23.1,-0.31183359310429093,-0.3118335931042591
finest-broad,23.125,-0.31147875784636564,-0.3114787578463424
finest-broad,23.150000000000002,-0.3107673913072268,-0.3107673913071978
finest-broad,23.175,-0.30970586404322364,-0.3097058640431968
finest-broad,23.2,-0.3083011366257457,-0.30830113662572733
finest-broad,23.225,-0.30656075001357996,-0.30656075001354294
finest-broad,23.25,-0.30449280671196094,-0.30449280671193435
finest-broad,23.275000000000002,-0.3021059377621838,-0.30210593776215555
finest-broad,23.3,-0.2994092960840756,-0.2994092960840436
finest-broad,23.325,-0.2964125225182157,-0.2964125225181847
finest-broad,23.35,-0.29312572010992066,-0.2931257201098853
finest-broad,23.375,-0.28955944156450086,-0.2895594415644656
finest-broad,23.400000000000002,-0.28572464530025893,-0.28572464530022246
finest-broad,23.425,-0.2816326809021757,-0.2816326809021401
finest-broad,23.45,-0.2772952609259723,-0.2772952609259465
finest-broad,23.475,-0.2727244196657459,-0.2727244196657195
