radius,core,well,mode
4.9,0.7340472630047505,0.09253640522864004,0.07978778282204527
5.0,0.7331356515136956,0.09278349157808577,0.078586943601129
5.1000000000000005,0.7321282844192534,0.09305700533642174,0.07737342458160994
5.2,0.7310153514707906,0.09335975542824981,0.07614791573729829
5.300000000000001,0.7297861257352104,0.09369483493937403,0.07491112287182161
5.4,0.7284289006463206,0.09406564539440201,0.07366376811521956
5.5,0.7269309283310575,0.09447592185750045,0.0724065904581158
5.6000000000000005,0.7252783609154762,0.09492975849074667,0.07114034632096272
5.7,0.7234561969291624,0.09543163406241092,0.0698658101545187
5.800000000000001,0.7214482353971912,0.09598643672155796,0.06858377506608533
5.9,0.7192370407299243,0.09659948714079504,0.0672950534640665
6.0,0.7168039220835496,0.09727655887167583,0.06600047771104771
6.1000000000000005,0.7141289314521715,0.09802389445450155,0.06470090077280502
6.2,0.7111908853404237,0.09884821547597258,0.06339719684737535
6.300000000000001,0.7079674154181127,0.09975672437846567,0.062090261954527784
6.4,0.7044350540267763,0.10075709540399808,0.06078101446164278
6.5,0.7005693607296452,0.10185745162326229,0.059470395517137606
6.6000000000000005,0.6963450961943606,0.1030663245859898,0.05815936935721291
6.7,0.6917364494817227,0.1043925927781201,0.056848923445928345
6.800000000000001,0.6867173241838108,0.10584539484511588,0.05554006840260817
6.9,0.681261687707899,0.10743401351812651,0.0542338376645804
7.0,0.6753439862425425,0.10916772645557786,0.05293128682761974
7.1000000000000005,0.6689396254940689,0.11105562089332136,0.05163349260167548
7.2,0.6620255141096704,0.11310637018902112,0.05034155131612136
7.300000000000001,0.6545806628313403,0.11532797214338991,0.049056576907590126
7.4,0.6465868279578095,0.117727451437415,0.047779698325270514
7.5,0.6380291828328223,0.12031053163162041,0.0465120562942041
7.6000000000000005,0.6288969961395379,0.12308128582818084,0.04525479938744817
7.7,0.6191842911798731,0.12604177907885772,0.04400907937363289
7.800000000000001,0.6088904565554786,0.1291917195803353,0.04277604582782166
7.9,0.598020776286515,0.13252813916073247,0.041556840020628934
8.0,0.5865868469263332,0.1360451259693544,0.04035258813264259
8.1,0.5746068510750204,0.13973363306307474,0.039164393877052395
8.200000000000001,0.562105661099078,0.14358138524518826,0.03799333065102865
8.3,0.5491147538080526,0.1475729027557387,0.03684043337323427
8.4,0.535671925999515,0.15168965422888905,0.03570669019786521
8.5,0.5218208115345981,0.1559103430740687,0.03459303432163795
8.6,0.5076102120647485,0.16021132181781556,0.03350033611624983
8.700000000000001,0.49309326465615305,0.1645671189701788,0.03242939582273589
8.8,0.47832647928801864,0.16895105381415226,0.03138093703453057
8.9,0.46336868659537284,0.1733359072862751,0.030355601172848298
9.0,0.4482799406045084,0.1776946127212864,0.029353943122479038
9.1,0.43312042223755143,0.1820009291892326,0.0283764281507213
9.200000000000001,0.41794938709442886,0.18623006250726834,0.02742343018035065
9.3,0.40282419586542845,0.19035920434730683,0.026495231433169324
9.4,0.38779945837170837,0.1943679674034531,0.02559202340778438
9.5,0.37292631352216754,0.19823870333299026,0.024713909107409494
