case,time,source_a,inverse_a,causal_a,retained_error_a,discarded_error_a
finest-broad,24.55,-0.03383824527453506,-0.03383824527456253,-0.03383824532675044,2.7440108189412824e-14,6.281534608484682e-22
finest-broad,24.5625,-0.03221066051411248,-0.032210660514142855,-0.03221066056550278,3.033308396534163e-14,4.549689824437139e-22
finest-broad,24.575000000000003,-0.030629415263753505,-0.030629415263786573,-0.030629415311460437,3.308841278770215e-14,3.4458224668639562e-22
finest-broad,24.587500000000002,-0.02909442464586968,-0.029094424645903155,-0.02909442469199729,3.351744846025097e-14,4.802326293147333e-22
finest-broad,24.6,-0.02760556814968612,-0.027605568149717295,-0.02760556819819009,3.123286612655542e-14,6.5307201830769025e-22
finest-broad,24.6125,-0.02616269062324538,-0.026162690623273338,-0.02616269067414469,2.7968325592498452e-14,5.989852629922656e-22
finest-broad,24.625,-0.024765600940738697,-0.024765600940764743,-0.024765600990060015,2.6041503294185277e-14,4.179816013534189e-22
finest-broad,24.637500000000003,-0.023414070638128226,-0.023414070638154653,-0.023414070683649882,2.6435945717651766e-14,4.0949938115958344e-22
finest-broad,24.650000000000002,-0.02210783488037167,-0.02210783488039981,-0.0221078349248043,2.814562161622664e-14,5.943913086653439e-22
finest-broad,24.6625,-0.020846594757698414,-0.02084659475772754,-0.020846594804680922,2.9112658125689785e-14,6.86112196912568e-22
finest-broad,24.675,-0.019630018010210887,-0.0196300180102387,-0.01963001805895918,2.786715280937521e-14,5.510977093802208e-22
finest-broad,24.6875,-0.018457737613380477,-0.01845773761340512,-0.018457737659800414,2.4711551977873377e-14,4.1939297827393052e-22
finest-broad,24.700000000000003,-0.017329350810792298,-0.017329350810813927,-0.017329350853438015,2.1628121351974273e-14,5.118133511269143e-22
finest-broad,24.712500000000002,-0.01624442054735277,-0.016244420547373607,-0.016244420589495302,2.078147946289118e-14,6.87884948364014e-22
finest-broad,24.725,-0.015202477769389088,-0.015202477769411733,-0.015202477814160488,2.2632332409545533e-14,6.763589620110195e-22
finest-broad,24.7375,-0.014203021827387162,-0.014203021827412555,-0.014203021873142907,2.5449433515158545e-14,5.112379436170681e-22
finest-broad,24.75,-0.013245519040431497,-0.01324551904045854,-0.013245519083150657,2.6974913341033045e-14,4.710819437966152e-22
finest-broad,24.762500000000003,-0.012329402207089855,-0.012329402207116546,-0.012329402246259063,2.6621277102496428e-14,6.291111809167379e-22
finest-broad,24.775000000000002,-0.011454072473252563,-0.011454072473278343,-0.011454072512561767,2.57228975262019e-14,7.40423841985196e-22
finest-broad,24.7875,-0.010618901525256425,-0.01061890152528202,-0.010618901567102405,2.5637412420070847e-14,6.400764939486167e-22
finest-broad,24.8,-0.009823231638473793,-0.009823231638499925,-0.009823231680393167,2.6237905992589443e-14,5.051690229513197e-22
finest-broad,24.8125,-0.009066374313370614,-0.009066374313397282,-0.00906637435166177,2.6707494654993738e-14,5.650990338915609e-22
finest-broad,24.825000000000003,-0.008347610338575992,-0.00834761033860319,-0.008347610373740162,2.718983434811077e-14,7.323526274474318e-22
finest-broad,24.837500000000002,-0.007666192026200722,-0.007666192026229329,-0.007666192062137356,2.8578211269729305e-14,7.483895918317958e-22
finest-broad,24.85,-0.0070213451795260035,-0.007021345179556696,-0.007021345217691674,3.063995011099717e-14,6.035730145057319e-22
finest-broad,24.8625,-0.0064122687942644975,-0.006412268794295985,-0.006412268831485558,3.157648550629547e-14,5.479833762486816e-22
finest-broad,24.875,-0.005838133894286073,-0.0058381338943164175,-0.005838133927459868,3.033648090693777e-14,6.825046588300007e-22
finest-broad,24.887500000000003,-0.0052980842083876845,-0.005298084208416351,-0.005298084239038791,2.8663534661408785e-14,7.991340259220797e-22
finest-broad,24.900000000000002,-0.00479123867804896,-0.004791238678078526,-0.0047912387099722075,2.9466433364449754e-14,7.23991392809964e-22
finest-broad,24.9125,-0.004316693102517514,-0.004316693102550463,-0.004316693136058802,3.2979685575585236e-14,5.96815483848496e-22
finest-broad,24.925,-0.003873519569261549,-0.0038735195692973703,-0.0038735196007610687,3.578020723386334e-14,6.38190555683888e-22
finest-broad,24.9375,-0.003460765668830889,-0.00346076566886538,-0.003460765696023553,3.4525177528382994e-14,7.912396740730499e-22
finest-broad,24.950000000000003,-0.0030774558502528484,-0.0030774558502828834,-0.003077455875550999,3.004007902634298e-14,8.199713202574532e-22
finest-broad,24.962500000000002,-0.002722594120793047,-0.0027225941208195562,-0.002722594147543177,2.6525321205684205e-14,6.953871407902899e-22
finest-broad,24.975,-0.002395165361258413,-0.0023951653612850543,-0.002395165388590558,2.667053392640753e-14,6.381660221965258e-22
finest-broad,24.9875,-0.0020941347004897423,-0.0020941347005184086,-0.0020941347244925533,2.863648355138494e-14,7.543846128429556e-22
finest-broad,25.0,-0.0018184473986516722,-0.0018184473986801197,-0.0018184474180837759,2.851091187645134e-14,8.658295036488796e-22
finest-broad,25.012500000000003,-0.0015670310236228278,-0.0015670310236479568,-0.0015670310415296157,2.5120949241600773e-14,8.070773549619515e-22
finest-broad,25.025000000000002,-0.0013387983919497454,-0.0013387983919712274,-0.0013387984107703654,2.1493327789533872e-14,6.942513381185586e-22
finest-broad,25.0375,-0.0011326487795548204,-0.0011326487795763705,-0.0011326487971384182,2.15533486282349e-14,7.278859541801323e-22
finest-broad,25.05,-0.0009474677297679578,-0.0009474677297940054,-0.0009474677422770582,2.604997091758729e-14,8.647633762899009e-22
finest-broad,25.0625,-0.0007821281320977303,-0.0007821281321296914,-0.0007821281393575234,3.1942369749625365e-14,8.955245903425056e-22
finest-broad,25.075000000000003,-0.0006354935902693931,-0.0006354935903046503,-0.000635493595484504,3.5272078924617855e-14,7.897396553711507e-22
finest-broad,25.087500000000002,-0.000506421968736432,-0.0005064219687707604,-0.0005064219730387693,3.4288026072969647e-14,7.4023928073470595e-22
finest-broad,25.1,-0.0003937671389720902,-0.00039376713900236306,-0.00039376713905809696,3.026117412631289e-14,8.427282326864382e-22
finest-broad,25.1125,-0.00029638012038023107,-0.00029638012040632326,-0.0002963801128080236,2.606504540599728e-14,9.424952906390954e-22
finest-broad,25.125,-0.00021311220660205342,-0.00021311220662609384,-0.0002131121922100721,2.4095909532935704e-14,8.940120432454579e-22
finest-broad,25.137500000000003,-0.00014282018551057908,-0.00014282018553547874,-0.00014282016724672314,2.486706505338467e-14,7.98695070924689e-22
finest-broad,25.150000000000002,-8.437118554831961e-05,-8.437118557524004e-05,-8.437116306803657e-05,2.6902283301410414e-14,8.315370859062341e-22
finest-broad,25.1625,-3.664590962046103e-05,-3.664590964851056e-05,-3.664587893112507e-05,2.800653762468973e-14,9.52683740476841e-22
finest-broad,25.175,1.4578581367584858e-06,1.457858109557747e-06,1.457899452579306e-06,2.721800528921982e-14,9.792037004894111e-22
finest-broad,25.1875,3.101934874915647e-05,3.1019348723240675e-05,3.1019398699467344e-05,2.5875277628531415e-14,8.895834045828886e-22
finest-broad,25.200000000000003,5.3087395158713506e-05,5.308739513224899e-05,5.30874511336085e-05,2.6451766413208773e-14,8.534277602769514e-22
finest-broad,25.212500000000002,6.86740778237322e-05,6.867407779401918e-05,6.867414111267749e-05,2.97516298293269e-14,9.470824511239697e-22
finest-broad,25.225,7.874983624764383e-05,7.874983621446523e-05,7.874991032598954e-05,3.319484319266161e-14,1.0315114546116951e-21
finest-broad,25.2375,8.423782256924128e-05,8.423782253666821e-05,8.423790775556023e-05,3.255903329889685e-14,9.879060050090067e-22
finest-broad,25.25,8.60062404846005e-05,8.600624045847098e-05,8.600633310765712e-05,2.614892322260656e-14,9.123881111422646e-22
finest-broad,25.262500000000003,8.486051618308548e-05,8.486051616587093e-05,8.486061343902549e-05,1.721642524959982e-14,9.505794037111475e-22
finest-broad,25.275000000000002,8.153766891326057e-05,8.153766890164027e-05,8.153777186503478e-05,1.1593729785756615e-14,1.055327782041064e-21
finest-broad,25.2875,7.670245774815985e-05,7.670245773566998e-05,7.670256784820894e-05,1.2494544496686863e-14,1.072148472204812e-21
finest-broad,25.3,7.094312240293351e-05,7.094312238514553e-05,7.094323693700626e-05,1.7797712585249067e-14,9.981096179360407e-22
finest-broad,25.3125,6.47665195611992e-05,6.476651953865306e-05,6.47666330474081e-05,2.256053784069005e-14,9.80190234932895e-22
finest-broad,25.325000000000003,5.859510408955293e-05,5.859510406578269e-05,5.85952134796111e-05,2.376538115333404e-14,1.0664923777694064e-21
finest-broad,25.337500000000002,5.276742370088681e-05,5.276742367863937e-05,5.276752943680216e-05,2.2261182052168094e-14,1.1314462952067582e-21
finest-broad,25.35,4.7540780264334164e-05,4.7540780243633905e-05,4.754088172637886e-05,2.072108776721335e-14,1.0916306095122924e-21
finest-broad,25.3625,4.309405757739399e-05,4.309405755659152e-05,4.309415016450238e-05,2.0863250836912822e-14,1.039958576220435e-21
finest-broad,25.375,3.953130861461903e-05,3.953130859183909e-05,3.95313871580437e-05,2.2747448373063606e-14,1.0834666009091357e-21
finest-broad,25.387500000000003,3.6888377111408205e-05,3.6888377085927604e-05,3.688844048661583e-05,2.544477943443578e-14,1.168542024909327e-21
finest-broad,25.400000000000002,3.514286868841601e-05,3.514286866108414e-05,3.514291868626437e-05,2.737137177569204e-14,1.1765792982131893e-21
finest-broad,25.4125,3.422509813644326e-05,3.42250981096218e-05,3.422513462022691e-05,2.6763832381343997e-14,1.121310396151081e-21
finest-broad,25.425,3.402822953190751e-05,3.4028229508513275e-05,3.402824960359763e-05,2.3410021247004647e-14,1.120192823674623e-21
finest-broad,25.4375,3.4418593551615404e-05,3.4418593531608114e-05,3.4418596078089274e-05,2.0045401260941173e-14,1.1962046175699375e-21
finest-broad,25.450000000000003,3.524767100634926e-05,3.524767098582088e-05,3.524765947986931e-05,2.0528540461990826e-14,1.2445822304478976e-21
finest-broad,25.462500000000002,3.6364628195102314e-05,3.636462816944321e-05,3.636460749065539e-05,2.5604559390233828e-14,1.2113061858614209e-21
finest-broad,25.475,3.762661756760307e-05,3.7626617536375275e-05,3.76265895812804e-05,3.1225025639370674e-14,1.1803211411648323e-21
finest-broad,25.4875,3.890592233404e-05,3.890592230176379e-05,3.890588710815035e-05,3.226522904451721e-14,1.2279278813026964e-21
finest-broad,25.5,4.00955644542626e-05,4.009556442641771e-05,4.009552471854877e-05,2.781828453917268e-14,1.2967410076364079e-21
finest-broad,25.512500000000003,4.111439409379692e-05,4.111439407187768e-05,4.1114355756482825e-05,2.1947137614914e-14,1.297275002093927e-21
finest-broad,25.525000000000002,4.1910112818385144e-05,4.191011279911043e-05,4.191008031478781e-05,1.926586487455275e-14,1.2589934431758034e-21
finest-broad,25.5375,4.2458419869954545e-05,4.24584198492361e-05,4.245839337494731e-05,2.0722560791646214e-14,1.2744702944172685e-21
finest-broad,25.55,4.2759151682389266e-05,4.2759151658597215e-05,4.275913021806046e-05,2.379539782537681e-14,1.3413878926012987e-21
finest-broad,25.5625,4.2831938445344184e-05,4.2831938419851155e-05,4.283192369051041e-05,2.552559033513595e-14,1.3724453003794647e-21
finest-broad,25.575000000000003,4.271218145532229e-05,4.2712181430809924e-05,4.2712176163291955e-05,2.4536559830622782e-14,1.3464223300356204e-21
finest-broad,25.587500000000002,4.2445967753509034e-05,4.244596773245455e-05,4.244597134217161e-05,2.1156043447078437e-14,1.3388358165715482e-21
finest-broad,25.6,4.208340846379773e-05,4.208340844663049e-05,4.208341683702047e-05,1.7163522401651212e-14,1.3886968675592781e-21
finest-broad,25.6125,4.167241143498526e-05,4.1672411419656986e-05,4.167242148366637e-05,1.5318659045252747e-14,1.4369954637886034e-21
finest-broad,25.625,4.125500766892291e-05,4.125500765139411e-05,4.1255019632280675e-05,1.7544090408860393e-14,1.4331298578562454e-21
finest-broad,25.637500000000003,4.086574313386592e-05,4.086574311112313e-05,4.0865757474388974e-05,2.2724634253940256e-14,1.4174111929869328e-21
finest-broad,25.650000000000002,4.053023697624449e-05,4.053023694917779e-05,4.053025110464345e-05,2.709153600965708e-14,1.4455473968513142e-21
finest-broad,25.6625,4.026374145347235e-05,4.026374142568407e-05,4.0263751767214707e-05,2.7710443822273098e-14,1.4954690160654481e-21
finest-broad,25.675,4.0071393288523354e-05,4.0071393263094374e-05,4.007139940893725e-05,2.537188660936072e-14,1.5124548797312053e-21
finest-broad,25.6875,3.9950690559274296e-05,3.995069053581274e-05,3.995069510331094e-05,2.3458474312250157e-14,1.5021554236406956e-21
finest-broad,25.700000000000003,3.9894294726467266e-05,3.989429470229672e-05,3.989429900543889e-05,2.4217184356631982e-14,1.5133119166165227e-21
finest-broad,25.712500000000002,3.989135388138192e-05,3.989135385464541e-05,3.989135623798202e-05,2.676075598492273e-14,1.5527676906516807e-21
finest-broad,25.725,3.9928014060807065e-05,3.9928014032344176e-05,3.992801319591209e-05,2.8518226005810906e-14,1.5805796483239436e-21
finest-broad,25.7375,3.99887979060058e-05,3.998879787814541e-05,3.9988795616487105e-05,2.7870164345324926e-14,1.5810088754899847e-21
finest-broad,25.75,4.005866594808881e-05,4.0058665922803305e-05,4.005866475663867e-05,2.5327571947364123e-14,1.5829728295321586e-21
finest-broad,25.762500000000003,4.012400571371627e-05,4.012400569075306e-05,4.012400510491458e-05,2.2916892716428413e-14,1.6054259263522758e-21
finest-broad,25.775000000000002,4.017214443989325e-05,4.01721444172468e-05,4.017214169596289e-05,2.2681234483551363e-14,1.6288426593722515e-21
finest-broad,25.7875,4.019114444098688e-05,4.019114441604831e-05,4.0191138784201107e-05,2.5035388310653207e-14,1.6332515858923541e-21
finest-broad,25.8,4.0171173287733527e-05,4.0171173259693544e-05,4.017116686806284e-05,2.8028212714337823e-14,1.6279431615945666e-21
finest-broad,25.8125,4.010635687432305e-05,4.0106356845611415e-05,4.010635130790931e-05,2.8745612939114736e-14,1.6276292273773436e-21
finest-broad,25.825000000000003,3.999541145541614e-05,3.999541142924422e-05,3.99954057004071e-05,2.6156637540182557e-14,1.6268675719226191e-21
finest-broad,25.837500000000002,3.984129509330944e-05,3.984129507100737e-05,3.9841288107133935e-05,2.2352798074401162e-14,1.6133659047024837e-21
finest-broad,25.85,3.965134442698953e-05,3.965134440659299e-05,3.9651338221276354e-05,2.036110563509219e-14,1.5858881337061792e-21
finest-broad,25.8625,3.9437867843134624e-05,3.943786782215381e-05,3.943786585238485e-05,2.0937609343334646e-14,1.5464680623143116e-21
finest-broad,25.875,3.921742693623684e-05,3.921742691401516e-05,3.9217430048450214e-05,2.2239297837467288e-14,1.4909605175343638e-21
finest-broad,25.887500000000003,3.9007987590742944e-05,3.900798756815797e-05,3.9007993824382437e-05,2.2514935799048023e-14,1.41635479004217e-21
finest-broad,25.900000000000002,3.8825435823822766e-05,3.882543580164413e-05,3.882544374762369e-05,2.2072026727335765e-14,1.3229156368562955e-21
finest-broad,25.9125,3.8681193132550084e-05,3.8681193110290336e-05,3.868120325313016e-05,2.220789290995044e-14,1.2019026028319732e-21
finest-broad,25.925,3.85807489658014e-05,3.8580748942658284e-05,3.858076088726893e-05,2.315250121550096e-14,1.0384660530426688e-21
finest-broad,25.9375,3.852212462851505e-05,3.8522124604530614e-05,3.852213489911668e-05,2.3945903945192933e-14,8.318009070652536e-22
finest-broad,25.950000000000003,3.849485410237815e-05,3.8494854078498e-05,3.849485870504033e-05,2.3869821008413344e-14,5.922125908218677e-22
finest-broad,25.962500000000002,3.848125161801833e-05,3.8481251594921925e-05,3.848124965773603e-05,2.3044439682337926e-14,3.110208740309205e-22
finest-broad,25.975,3.846027458911632e-05,3.846027456731684e-05,3.846026790372543e-05,2.1757801370196963e-14,-4.0961927329805646e-23
finest-broad,25.9875,3.841210962710521e-05,3.8412109606883e-05,3.841209956418706e-05,2.0172765760573333e-14,-4.720723153176022e-22
finest-broad,26.0,3.832174430602647e-05,3.8321744287166805e-05,3.8321731117720416e-05,1.8846123285132607e-14,-9.584600191146802e-22
finest-broad,26.012500000000003,3.818159850271556e-05,3.8181598484201575e-05,3.818158409530191e-05,1.8579802228941482e-14,-1.493633400422408e-21
finest-broad,26.025000000000002,3.799367372825177e-05,3.799367370900532e-05,3.799366268175266e-05,1.9215282512453447e-14,-2.111120929007767e-21
finest-broad,26.0375,3.777018565072018e-05,3.7770185631357785e-05,3.77701819957282e-05,1.9284559265639122e-14,-2.8305914643282354e-21
finest-broad,26.05,3.7531147846764417e-05,3.753114782915417e-05,3.7531151890957626e-05,1.762907614731863e-14,-3.617325759365698e-21
finest-broad,26.0625,3.729929366433236e-05,3.729929364939224e-05,3.72993031390087e-05,1.4952074568888857e-14,-4.432801135322417e-21
